effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_positive_importance,total_site_positive_importance,relative_positive_dominance,n_species_contributing
positive,3,2010s,FF65_3,FF65,682500.2689476068,6177499.807606941,41.19898590665853,perc_urban,Urban (% coverage),0.008872625747400869,0.02472995782208146,0.3587804642140745,157
positive,3,2010s,FF66_3,FF66,682500.253306334,6182499.845007382,70.8848892884182,perc_forest,Forest (% coverage),0.011145260909459507,0.02699284221970934,0.41289690128746726,157
positive,3,2010s,FF67_3,FF67,682500.2749867147,6187499.824026549,72.22633307475402,perc_forest,Forest (% coverage),0.01198582628360637,0.02742414523833305,0.43705377795522926,157
positive,3,2010s,FF69_3,FF69,682500.286269831,6197499.823893157,76.50402024274426,perc_forest,Forest (% coverage),0.01390686557503043,0.02836416068994542,0.49029709452887715,157
positive,3,2010s,FF70_3,FF70,687500.2937067151,6152499.696531474,79.63801554692616,perc_forest,Forest (% coverage),0.01428067164591008,0.028919639464800848,0.49380531397328137,157
positive,3,2010s,FF71_3,FF71,687500.2797492278,6157499.717192857,60.83872514171707,perc_forest,Forest (% coverage),0.015124878215378085,0.02994975292068156,0.5050084471626383,157
positive,3,2010s,FF72_3,FF72,687500.2940864991,6162499.791177767,54.21369877138889,perc_urban,Urban (% coverage),0.008171046791134735,0.024784088167494035,0.3296892238243246,157
positive,3,2010s,FF73_3,FF73,687500.276108928,6167499.804490101,74.81011332556018,perc_forest,Forest (% coverage),0.009009577794301903,0.025131766594240372,0.35849361247715444,157
positive,3,2010s,FF74_3,FF74,687500.2865121333,6172499.759767374,75.46086571476681,perc_forest,Forest (% coverage),0.007077300012100111,0.023658186198390618,0.2991480391925208,157
positive,3,2010s,FF75_3,FF75,687500.3181023151,6177499.768186162,86.59216622362334,perc_forest,Forest (% coverage),0.009687327662552562,0.025387768928070497,0.38157459562512297,157
positive,3,2010s,FF76_3,FF76,687500.3057092606,6182499.826981119,78.7888049733368,perc_forest,Forest (% coverage),0.006502616739417926,0.023485116157249335,0.2768824601879055,157
positive,3,2010s,FF77_3,FF77,687500.3145880764,6187499.827555462,59.52482818371146,perc_forest,Forest (% coverage),0.008734854332515557,0.025699903495922223,0.3398788767398098,157
positive,3,2010s,FF78_3,FF78,687500.2749215045,6192499.878377509,78.22420012258705,perc_forest,Forest (% coverage),0.012011548569915547,0.027390251410511695,0.4385337100376455,157
positive,3,2010s,FF79_3,FF79,687500.3143556966,6197499.873560948,88.14996196840822,perc_forest,Forest (% coverage),0.014518200387703213,0.029052537209412126,0.4997222887300791,157
positive,3,2010s,FF80_3,FF80,692500.3003915065,6152499.665078906,62.0181911131112,perc_forest,Forest (% coverage),0.00973013193178079,0.026094761173513222,0.3728768340542275,157
positive,3,2010s,FF81_3,FF81,692500.3087101678,6157499.713388103,72.16479483904288,perc_forest,Forest (% coverage),0.011968238447058053,0.027529868751960996,0.4347364876632598,157
positive,3,2010s,FF82_3,FF82,692500.3342172247,6162499.7039436465,67.43181670798319,perc_forest,Forest (% coverage),0.007286130128543305,0.02413708341176976,0.3018645626832624,157
positive,3,2010s,FF83_3,FF83,692500.3066476895,6167499.745143122,64.19820036422095,perc_urban,Urban (% coverage),0.007923455854678572,0.022882020922969443,0.34627430336473664,157
positive,3,2010s,FF84_3,FF84,692500.2915752039,6172499.7284601815,84.83076808776362,perc_forest,Forest (% coverage),0.00772850976325142,0.023920596040100443,0.32309018346764273,157
positive,3,2010s,FF86_3,FF86,692500.3421648205,6182499.746437445,87.3909998567263,perc_forest,Forest (% coverage),0.00930138043080649,0.025161371500968074,0.3696690552201664,157
positive,3,2010s,FF87_3,FF87,692500.3401528873,6187499.778193614,65.75082259138253,perc_forest,Forest (% coverage),0.007305018647514934,0.023633779116909417,0.3090922789528977,157
positive,3,2010s,FF88_3,FF88,692500.3360075087,6192499.8630453255,73.59788982709802,perc_forest,Forest (% coverage),0.007799058516552856,0.024090218099111185,0.32374379029970696,157
positive,3,2010s,FF89_3,FF89,692500.3322349075,6197499.889691258,66.43940132711883,perc_forest,Forest (% coverage),0.007303701152462678,0.024022014094755833,0.3040419976298792,157
positive,3,2010s,FF90_3,FF90,697500.3486702319,6152499.738025841,67.0573984749733,perc_forest,Forest (% coverage),0.011428906679848402,0.02734929226729191,0.41788674339908527,157
positive,3,2010s,FF91_3,FF91,697500.3229910781,6157499.709487912,53.215164759589655,perc_forest,Forest (% coverage),0.009804536106903678,0.026964374594121487,0.3636107365546378,157
positive,3,2010s,FF92_3,FF92,697500.293774317,6162499.734567302,58.91179004650944,perc_urban,Urban (% coverage),0.007658571772258311,0.02240168133685143,0.34187486452901794,157
positive,3,2010s,FF93_3,FF93,697500.3265644838,6167499.704813483,68.74486905049673,perc_urban,Urban (% coverage),0.0074231759676714176,0.02365848634859448,0.31376377416099654,157
positive,3,2010s,FF94_3,FF94,697500.3508075213,6172499.728548656,62.21812675983383,perc_urban,Urban (% coverage),0.00819809903158859,0.022177410102243233,0.36965989237667374,157
positive,3,2010s,FF95_3,FF95,697500.3012456638,6177499.8028586125,52.05445117850728,perc_urban,Urban (% coverage),0.007869315313142172,0.023599323042118567,0.3334551291618628,157
positive,3,2010s,FF96_3,FF96,697500.3061860544,6182499.82213949,63.73013965048332,perc_urban,Urban (% coverage),0.007630109545286707,0.023915379003492297,0.3190461478437161,157
positive,3,2010s,FF97_3,FF97,697500.3003211509,6187499.7834761925,74.22154932572484,perc_forest,Forest (% coverage),0.007507733417839737,0.023960542886133713,0.3133373669168641,157
positive,3,2010s,FF98_3,FF98,697500.3387565847,6192499.800885114,64.70953293631936,perc_forest,Forest (% coverage),0.008418471819309376,0.02495968403165232,0.3372827880606819,157
positive,3,2010s,FF99_3,FF99,697500.3563003049,6197499.871448284,60.756146347231265,perc_forest,Forest (% coverage),0.010681750867224116,0.026692970256261772,0.40017093506925616,157
positive,3,2010s,FG04_3,FG04,652500.2116871931,6122499.731481395,68.89134128803403,perc_forest,Forest (% coverage),0.009409547432665574,0.02573609566127158,0.3656167414245873,157
positive,3,2010s,FG05_3,FG05,652500.2171045082,6127499.660736048,50.09598435186616,perc_forest,Forest (% coverage),0.008557940845818804,0.02536548252897073,0.3373852965755532,157
positive,3,2010s,FG06_3,FG06,652500.1805834217,6132499.7467744155,57.5740637216404,perc_forest,Forest (% coverage),0.00793417815933184,0.024820547416567473,0.31966169102442327,157
positive,3,2010s,FG07_3,FG07,652500.1714465149,6137499.7692362005,67.41752131705391,perc_forest,Forest (% coverage),0.00930124762921291,0.025757330996448353,0.36111069234989635,157
positive,3,2010s,FG08_3,FG08,652500.1877744175,6142499.728074739,82.00245459700422,perc_forest,Forest (% coverage),0.01585693145124991,0.0303533860867301,0.5224106268058919,157
positive,3,2010s,FG09_3,FG09,652500.2237905464,6147499.734495867,59.41234581203731,perc_forest,Forest (% coverage),0.009047851597197768,0.025784072832132996,0.35090854947950756,157
positive,3,2010s,FG14_3,FG14,657500.2100665862,6122499.639163951,69.86949275324646,perc_forest,Forest (% coverage),0.00902143959452067,0.02515436730273426,0.3586430732264948,157
positive,3,2010s,FG15_3,FG15,657500.1898129255,6127499.635449556,56.17566226524712,perc_forest,Forest (% coverage),0.012690928017272151,0.028462662373129662,0.44587986362277526,157
positive,3,2010s,FG16_3,FG16,657500.1792098745,6132499.679580689,46.53070537910559,perc_forest,Forest (% coverage),0.012377181422439664,0.028454920850903058,0.4349750782050359,157
positive,3,2010s,FG17_3,FG17,657500.1763130119,6137499.771510345,68.75629501973968,perc_forest,Forest (% coverage),0.01671002973485364,0.031338033369273766,0.5332188378878123,157
positive,3,2010s,FG18_3,FG18,657500.1871278463,6142499.68869132,68.98925634458543,perc_forest,Forest (% coverage),0.020072551712231403,0.0332936131071404,0.6028949650984708,157
positive,3,2010s,FG19_3,FG19,657500.1978004752,6147499.764823828,65.61191170113489,perc_forest,Forest (% coverage),0.016406048028043504,0.03061981598823762,0.5357983873693353,157
positive,3,2010s,FG24_3,FG24,662500.1893252225,6122499.713272569,46.415528939800694,perc_forest,Forest (% coverage),0.00971955596918703,0.02625128967889967,0.3702506081824788,157
positive,3,2010s,FG25_3,FG25,662500.212405978,6127499.6770139495,45.38810988220365,perc_forest,Forest (% coverage),0.01150402718222107,0.027829084417639476,0.413381446891197,157
positive,3,2010s,FG26_3,FG26,662500.2293112001,6132499.688712805,57.84033016076679,perc_forest,Forest (% coverage),0.015306389927381907,0.030198886640284292,0.5068527892999771,157
positive,3,2010s,FG27_3,FG27,662500.2380894625,6137499.748319519,73.59709811505235,perc_forest,Forest (% coverage),0.012122089831392275,0.026995808254634466,0.44903600281392697,157
positive,3,2010s,FG28_3,FG28,662500.2408897995,6142499.744536591,84.24710822570448,perc_forest,Forest (% coverage),0.015196124431302567,0.029348248867030562,0.5177864103630965,157
positive,3,2010s,FG29_3,FG29,662500.2357788663,6147499.677311915,75.15275749443923,perc_forest,Forest (% coverage),0.011859489070214882,0.026911234795085157,0.4406891456493405,157
positive,3,2010s,FG33_3,FG33,667500.2205645419,6117499.620359663,63.61124781213548,perc_forest,Forest (% coverage),0.009283942533134144,0.024590762191066127,0.37753781119102603,157
positive,3,2010s,FG34_3,FG34,667500.2407739353,6122499.62178409,52.32886417992122,perc_forest,Forest (% coverage),0.010419832401208381,0.026827952240272752,0.3883946231858375,157
positive,3,2010s,FG35_3,FG35,667500.2410699656,6127499.67131439,46.615252745674944,perc_forest,Forest (% coverage),0.01156862929884158,0.027798125916415513,0.4161657995803956,157
positive,3,2010s,FG36_3,FG36,667500.223709299,6132499.657654755,62.02597188157619,perc_forest,Forest (% coverage),0.015135614535906807,0.029814518886388447,0.5076591909325371,157
positive,3,2010s,FG37_3,FG37,667500.2459156871,6137499.694400441,78.69049687978847,perc_forest,Forest (% coverage),0.012075155651446007,0.027317745547572696,0.4420260680156653,157
positive,3,2010s,FG38_3,FG38,667500.246432031,6142499.6678515,59.04871740496127,perc_forest,Forest (% coverage),0.01382146719356446,0.029144079901667046,0.4742461330122098,157
positive,3,2010s,FG39_3,FG39,667500.2190836334,6147499.6891986625,56.24083950731772,perc_forest,Forest (% coverage),0.010877170506364565,0.027117394940803192,0.401114138364295,157
positive,3,2010s,FG43_3,FG43,672500.2258820928,6117499.596572478,66.19469445660953,perc_forest,Forest (% coverage),0.009628514260795031,0.024625903410819903,0.39099131106656343,157
positive,3,2010s,FG44_3,FG44,672500.2404861517,6122499.693047497,65.54582751803272,perc_forest,Forest (% coverage),0.009007033657324994,0.025356533365296998,0.35521549919958845,157
positive,3,2010s,FG45_3,FG45,672500.2238220301,6127499.726472702,61.99673474144881,perc_forest,Forest (% coverage),0.00984621417684535,0.02603022821574768,0.3782607703334933,157
positive,3,2010s,FG46_3,FG46,672500.2374023632,6132499.69926705,80.40925189084288,perc_forest,Forest (% coverage),0.01041484814973001,0.02634952408707846,0.3952575429943855,157
positive,3,2010s,FG47_3,FG47,672500.2747216006,6137499.722619677,77.4635501890568,perc_forest,Forest (% coverage),0.01349623992637999,0.02868562329366576,0.4704879440203823,157
positive,3,2010s,FG48_3,FG48,672500.2746404527,6142499.682758598,63.58259892744099,perc_forest,Forest (% coverage),0.007686268114695634,0.024688959367172535,0.3113241024210852,157
positive,3,2010s,FG49_3,FG49,672500.2308515612,6147499.690869135,56.93436724932424,perc_urban,Urban (% coverage),0.007359677703503113,0.023167416471820166,0.31767364792078145,157
positive,3,2010s,FG51_3,FG51,677500.2769194953,6107499.589955671,71.78758915219333,perc_forest,Forest (% coverage),0.007165147196377195,0.023403474174786228,0.3061574167521068,157
positive,3,2010s,FG52_3,FG52,677500.260739334,6112499.577837041,79.61969831007504,perc_forest,Forest (% coverage),0.008306891531896224,0.02465765015675066,0.33688901736737475,157
positive,3,2010s,FG53_3,FG53,677500.2611837294,6117499.616630811,83.13242449390835,perc_forest,Forest (% coverage),0.013048479327011028,0.02820840658874947,0.4625741367545103,157
positive,3,2010s,FG54_3,FG54,677500.2760694259,6122499.706284379,66.68809627005403,perc_forest,Forest (% coverage),0.010627547879183604,0.02669589642636966,0.39809668532748466,157
positive,3,2010s,FG55_3,FG55,677500.2485989162,6127499.621722549,58.481991622111565,perc_forest,Forest (% coverage),0.010202611576288262,0.026689036581327496,0.3822772525039864,157
positive,3,2010s,FG56_3,FG56,677500.2903632673,6132499.70169495,82.77983627170936,perc_forest,Forest (% coverage),0.014812561413013271,0.029318317342443705,0.5052323173939228,157
positive,3,2010s,FG57_3,FG57,677500.2811134357,6137499.718577848,60.88362854550645,perc_forest,Forest (% coverage),0.012801952433136326,0.028576776350546382,0.447984484887203,157
positive,3,2010s,FG58_3,FG58,677500.2822108439,6142499.674861006,49.252572867361906,perc_urban,Urban (% coverage),0.007965358230112435,0.023716895748314336,0.33585163567110454,157
positive,3,2010s,FG59_3,FG59,677500.2869998979,6147499.681728301,59.74020233540097,perc_urban,Urban (% coverage),0.008595880067083004,0.02332496298377522,0.36852706146038794,157
positive,3,2010s,FG60_3,FG60,682500.2334478453,6102499.59563694,66.67403921665098,perc_forest,Forest (% coverage),0.00991765178657803,0.026152185874359243,0.37922840691881643,157
positive,3,2010s,FG61_3,FG61,682500.2429297345,6107499.64593825,44.54474600299076,perc_forest,Forest (% coverage),0.009978837245218267,0.026490586739075176,0.37669370420168513,157
positive,3,2010s,FG62_3,FG62,682500.2601156291,6112499.636107586,56.634201163410104,perc_forest,Forest (% coverage),0.0110059633573409,0.027415882883226543,0.40144479038734576,157
positive,3,2010s,FG63_3,FG63,682500.2782719862,6117499.677322921,73.82366891926297,perc_forest,Forest (% coverage),0.01111315358128876,0.027042181467786718,0.4109562534563645,157
positive,3,2010s,FG64_3,FG64,682500.2997839985,6122499.658293756,48.825419932254555,perc_forest,Forest (% coverage),0.009099153927315941,0.025576441250861042,0.3557630961269725,157
positive,3,2010s,FG65_3,FG65,682500.2543705795,6127499.687580657,63.05599962707451,perc_forest,Forest (% coverage),0.008673156858349993,0.025243196241976795,0.3435839413999183,157
positive,3,2010s,FG66_3,FG66,682500.2715598893,6132499.659124765,83.04430045949738,perc_forest,Forest (% coverage),0.012364081611362184,0.027647794617443936,0.44719956084892437,157
positive,3,2010s,FG67_3,FG67,682500.2809808651,6137499.681488141,44.473767090834755,perc_urban,Urban (% coverage),0.008166351960601859,0.02505186720395094,0.32597777619202534,157
positive,3,2010s,FG68_3,FG68,682500.2850436782,6142499.643376395,46.9736954476557,perc_urban,Urban (% coverage),0.008235831960886062,0.023955860895997914,0.34379194288367015,157
positive,3,2010s,FG69_3,FG69,682500.2769601031,6147499.655967729,48.8001269110057,perc_forest,Forest (% coverage),0.011711451839883306,0.027510067765552874,0.42571512144902707,157
positive,3,2010s,FG70_3,FG70,687500.2749447277,6102499.555240454,75.77350126787753,perc_forest,Forest (% coverage),0.012723962239773208,0.0282601176973831,0.45024448857661525,157
positive,3,2010s,FG71_3,FG71,687500.2711367387,6107499.614428979,47.84080200326912,perc_forest,Forest (% coverage),0.013548535965382516,0.02907259082718578,0.466024374845646,157
positive,3,2010s,FG72_3,FG72,687500.2596549657,6112499.613608101,59.04603844998565,perc_forest,Forest (% coverage),0.007714813535877998,0.024155771158520536,0.31937765452612055,157
positive,3,2010s,FG73_3,FG73,687500.2973089004,6117499.666636524,42.55812505435148,perc_urban,Urban (% coverage),0.008449668507731177,0.024232096385336303,0.34869737943285706,157
positive,3,2010s,FG74_3,FG74,687500.3227844504,6122499.659540088,45.53647914433118,perc_forest,Forest (% coverage),0.012185047858236847,0.0284030022626732,0.42900562924822405,157
positive,3,2010s,FG75_3,FG75,687500.2656673533,6127499.700801892,58.346807118692,perc_forest,Forest (% coverage),0.016591949589812256,0.03086822526526058,0.5375090225379756,157
positive,3,2010s,FG76_3,FG76,687500.3190664198,6132499.68719706,66.66432431450998,perc_forest,Forest (% coverage),0.01001072783407509,0.02594743373104171,0.3858080123776923,157
positive,3,2010s,FG77_3,FG77,687500.2854871633,6137499.721830154,74.04160287463381,perc_forest,Forest (% coverage),0.012613314208213506,0.028069496499431978,0.44936018743580786,157
positive,3,2010s,FG78_3,FG78,687500.294305089,6142499.698789443,55.53425053222881,perc_forest,Forest (% coverage),0.010373794225008991,0.026620551361716333,0.3896911857328319,157
positive,3,2010s,FG79_3,FG79,687500.2751403373,6147499.7265565675,55.21551149367319,perc_forest,Forest (% coverage),0.014291609271193778,0.02909464766595506,0.4912109414515105,157
positive,3,2010s,FG80_3,FG80,692500.2601699218,6102499.523256032,63.99116498925353,perc_forest,Forest (% coverage),0.013505197666911434,0.02857404834232715,0.4726385811738825,157
positive,3,2010s,FG81_3,FG81,692500.2449257197,6107499.60061101,52.21671801994238,perc_forest,Forest (% coverage),0.010936111806855005,0.026740640424286043,0.40896970429035606,157
positive,3,2010s,FG82_3,FG82,692500.270379107,6112499.620822028,51.05948090053551,perc_forest,Forest (% coverage),0.008489613818962639,0.024557735533252835,0.34570018915087375,157
positive,3,2010s,FG83_3,FG83,692500.2704610613,6117499.581073102,42.52758930524529,perc_forest,Forest (% coverage),0.01041617275629688,0.025145137949386467,0.4142420207541964,157
positive,3,2010s,FG84_3,FG84,692500.3017700722,6122499.5952903135,36.76444302502836,perc_forest,Forest (% coverage),0.011421556678675542,0.027764262706419653,0.4113761924617811,157
positive,3,2010s,FG85_3,FG85,692500.2983532327,6127499.660655089,42.22969969339078,perc_forest,Forest (% coverage),0.009143055247463146,0.026237841335701974,0.34846827261746344,157
positive,3,2010s,FG86_3,FG86,692500.3263061603,6132499.668636978,58.62007674877316,perc_forest,Forest (% coverage),0.011282904635866887,0.027146586214983767,0.4156288583217584,157
positive,3,2010s,FG87_3,FG87,692500.3198407196,6137499.6164119765,51.59747385118488,perc_forest,Forest (% coverage),0.012614116385700468,0.028612278269385383,0.44086375320896215,157
positive,3,2010s,FG88_3,FG88,692500.3303715999,6142499.729143381,51.789244030452025,perc_forest,Forest (% coverage),0.015283753499312523,0.030180978661921955,0.5064035089953984,157
positive,3,2010s,FG89_3,FG89,692500.3068019298,6147499.670310448,56.985790003026835,perc_forest,Forest (% coverage),0.01359322365539156,0.02914573332380472,0.4663881160365014,157
positive,3,2010s,FG90_3,FG90,697500.2684456746,6102499.501563041,62.31374223389484,perc_forest,Forest (% coverage),0.01323633793269652,0.0285815524944719,0.463107731298243,157
positive,3,2010s,FG91_3,FG91,697500.2484837822,6107499.495144536,61.54277056690314,perc_forest,Forest (% coverage),0.010983227266633144,0.026307553820379196,0.41749329267265306,157
positive,3,2010s,FG92_3,FG92,697500.24892862665,6112499.542973782,84.05967274912061,perc_forest,Forest (% coverage),0.010159734286075542,0.02579261720413804,0.39390086727784895,157
positive,3,2010s,FG93_3,FG93,697500.2722987161,6117499.533765045,59.27540455443407,perc_forest,Forest (% coverage),0.013806223291966797,0.02766231265479837,0.4990986641014607,157
positive,3,2010s,FG94_3,FG94,697500.3112419588,6122499.578683486,64.29530204419527,perc_forest,Forest (% coverage),0.014385904332109027,0.029740890994909612,0.4837079136119792,157
positive,3,2010s,FG95_3,FG95,697500.3047563492,6127499.563608582,41.94814648138126,perc_forest,Forest (% coverage),0.009938095008150676,0.027112921019838115,0.3665446080442281,157
positive,3,2010s,FG96_3,FG96,697500.3091473787,6132499.602535079,41.1188803984538,perc_forest,Forest (% coverage),0.01027173768255611,0.027108073135781882,0.37891803047401806,157
positive,3,2010s,FG97_3,FG97,697500.3219843409,6137499.695401272,42.75438924190391,perc_forest,Forest (% coverage),0.011590056391365953,0.027902311390468733,0.41537979521384916,157
positive,3,2010s,FG98_3,FG98,697500.3508036272,6142499.619688079,44.476374734799805,perc_forest,Forest (% coverage),0.01581263287072784,0.03175780911803048,0.4979132159891416,157
positive,3,2010s,FG99_3,FG99,697500.3149968215,6147499.706177678,55.39919015627977,perc_forest,Forest (% coverage),0.01516248380758089,0.030711601859114895,0.4937054041380397,157
positive,3,2010s,FH01_3,FH01,652500.1476911665,6057499.672137209,77.69106704501179,perc_forest,Forest (% coverage),0.006798836978291024,0.023522180112660943,0.2890394064549957,157
positive,3,2010s,FH02_3,FH02,652500.1450141938,6062499.66186962,54.510846751084586,perc_urban,Urban (% coverage),0.00717318418219809,0.024511980336201823,0.29263992887608475,157
positive,3,2010s,FH03_3,FH03,652500.1915353996,6067499.6998956185,45.491944302522214,perc_urban,Urban (% coverage),0.007484145360540312,0.02485918225213961,0.30106160712089225,157
positive,3,2010s,FH04_3,FH04,652500.1604771961,6072499.670583969,57.167538915046386,perc_forest,Forest (% coverage),0.018728087251069895,0.032651207985578384,0.573580225863063,157
positive,3,2010s,FH05_3,FH05,652500.1788386654,6077499.578235263,66.98816254027295,perc_forest,Forest (% coverage),0.01213807646391543,0.028132856207512155,0.43145553278995785,157
positive,3,2010s,FH06_3,FH06,652500.2371696586,6082499.645297011,62.64012620099741,perc_forest,Forest (% coverage),0.011829620790258977,0.027711435534457894,0.4268858888796789,157
positive,3,2010s,FH07_3,FH07,652500.2166753336,6087499.533638527,70.70852633754943,perc_forest,Forest (% coverage),0.008225889011100258,0.024106343333543917,0.34123337983218527,157
positive,3,2010s,FH08_3,FH08,652500.2325856738,6092499.581303407,70.38359049250089,perc_forest,Forest (% coverage),0.006394122263530532,0.02252748185304128,0.28383652932195375,157
positive,3,2010s,FH11_3,FH11,657500.1262107163,6057499.645298414,82.59239984348844,perc_forest,Forest (% coverage),0.008695490706642902,0.025836267689023643,0.3365614109323198,157
positive,3,2010s,FH12_3,FH12,657500.1704044837,6062499.696315981,62.05712657969564,perc_forest,Forest (% coverage),0.009307347160782182,0.026290770837397965,0.3540157577861016,157
positive,3,2010s,FH13_3,FH13,657500.1879686262,6067499.682293598,58.92244474945867,perc_forest,Forest (% coverage),0.00907587001526441,0.026159332022272642,0.34694578621262234,157
positive,3,2010s,FH14_3,FH14,657500.1772087506,6072499.60318349,60.841250569223696,perc_forest,Forest (% coverage),0.009316844816074032,0.025789157267876287,0.36126984372922344,157
positive,3,2010s,FH15_3,FH15,657500.1967778043,6077499.572426094,59.64327026869786,perc_forest,Forest (% coverage),0.013276683054336482,0.02839539017900327,0.46756473394592807,157
positive,3,2010s,FH16_3,FH16,657500.1805786046,6082499.587730882,61.49187785173096,perc_forest,Forest (% coverage),0.010153319656062136,0.024982055311434683,0.40642451269471014,157
positive,3,2010s,FH18_3,FH18,657500.2338967368,6092499.540600677,61.083543406589996,perc_forest,Forest (% coverage),0.0071905021623926415,0.022960111779165623,0.3131736566246781,157
positive,3,2010s,FH21_3,FH21,662500.1301028883,6057499.666921422,74.11608455577354,perc_forest,Forest (% coverage),0.0077965544318323275,0.024286617313020977,0.3210226575132099,157
positive,3,2010s,FH22_3,FH22,662500.1620149246,6062499.674904235,55.06338858789851,perc_forest,Forest (% coverage),0.012005109958728827,0.028178209681294784,0.42604232470801867,157
positive,3,2010s,FH23_3,FH23,662500.1522521604,6067499.6179124275,73.9587442705703,perc_forest,Forest (% coverage),0.010663209054572485,0.0262472705472956,0.4062597303349385,157
positive,3,2010s,FH24_3,FH24,662500.1594183256,6072499.609451599,89.40960195684026,perc_forest,Forest (% coverage),0.008903294170742983,0.025341457085463516,0.3513331589701735,157
positive,3,2010s,FH25_3,FH25,662500.1815777237,6077499.649476749,63.71785017401335,perc_forest,Forest (% coverage),0.012886495602584171,0.027674406643942294,0.4656466810067967,157
positive,3,2010s,FH29_3,FH29,662500.2137666696,6097499.619101521,49.55184996887517,perc_forest,Forest (% coverage),0.006416172417581516,0.02178525933132167,0.2945189827672462,157
positive,3,2010s,FH32_3,FH32,667500.1352127434,6062499.596899727,65.8105929635003,perc_forest,Forest (% coverage),0.010631235496031111,0.02671851375587359,0.3978977121694886,157
positive,3,2010s,FH33_3,FH33,667500.1600240769,6067499.619644241,76.4983863628032,perc_forest,Forest (% coverage),0.011856814027437164,0.027252588544484223,0.43507111289936234,157
positive,3,2010s,FH34_3,FH34,667500.1262541488,6072499.577417303,58.18795824024845,perc_forest,Forest (% coverage),0.007783200634777565,0.02469054701890966,0.3152299796686025,157
positive,3,2010s,FH35_3,FH35,667500.156540169,6077499.58618157,71.35800223223585,perc_forest,Forest (% coverage),0.007609932589053464,0.02405784436532987,0.3163181402910834,157
positive,3,2010s,FH36_3,FH36,667500.1845546081,6082499.643502697,74.35650824951844,perc_forest,Forest (% coverage),0.006071442542752725,0.02254082499490062,0.2693531644971406,157
positive,3,2010s,FH42_3,FH42,672500.1655806476,6062499.575288157,55.76472739800069,perc_forest,Forest (% coverage),0.0077184016746444555,0.024565879802475394,0.31419194983876403,157
positive,3,2010s,FH43_3,FH43,672500.1619102128,6067499.684537786,58.802081412147125,perc_forest,Forest (% coverage),0.007545121204714921,0.024251603406792048,0.3111184476405296,157
positive,3,2010s,FH44_3,FH44,672500.1531629068,6072499.620077815,67.53845171252163,perc_forest,Forest (% coverage),0.01168148142798939,0.027021828743619022,0.43229795950608535,157
positive,3,2010s,FH45_3,FH45,672500.128911406,6077499.604325416,62.37236498536588,perc_forest,Forest (% coverage),0.007729541027222754,0.024355924201170748,0.3173577386503448,157
positive,3,2010s,FH46_3,FH46,672500.1513759971,6082499.63969187,78.13568410150472,perc_forest,Forest (% coverage),0.011770525569006622,0.027132513808282355,0.43381625647283745,157
positive,3,2010s,FH52_3,FH52,677500.1392029081,6062499.604546833,68.44463191639362,perc_forest,Forest (% coverage),0.008816402965120578,0.025566491811148423,0.34484210936113385,157
positive,3,2010s,FH53_3,FH53,677500.1172675767,6067499.586923023,40.49786367713034,perc_forest,Forest (% coverage),0.011537037952222466,0.02749161982709088,0.4196565362384941,157
positive,3,2010s,FH54_3,FH54,677500.1309098973,6072499.62068056,67.17603548175316,perc_forest,Forest (% coverage),0.010208444967938315,0.0262140611237243,0.3894263052091326,157
positive,3,2010s,FH55_3,FH55,677500.1823433801,6077499.594537913,62.98316092102968,perc_forest,Forest (% coverage),0.007800348489841308,0.023659836733301368,0.32968733376178666,157
positive,3,2010s,FH56_3,FH56,677500.1366827373,6082499.614611358,71.25305534104095,perc_forest,Forest (% coverage),0.0074353184456211535,0.023673499629314542,0.31407770553763453,157
positive,3,2010s,FH57_3,FH57,677500.1888842597,6087499.577212903,69.99658345831894,perc_forest,Forest (% coverage),0.008873922110012198,0.02512518885480211,0.35318827497354904,157
positive,3,2010s,FH58_3,FH58,677500.2041166634,6092499.588457644,68.29487077791559,perc_forest,Forest (% coverage),0.009187011657449813,0.024686961439930846,0.3721402360433852,157
positive,3,2010s,FH62_3,FH62,682500.1400127035,6062499.575180733,77.40240147455116,perc_forest,Forest (% coverage),0.013474560353087636,0.028200511889938926,0.4778126158020182,157
positive,3,2010s,FH63_3,FH63,682500.1571327308,6067499.664842146,76.17701059280483,perc_forest,Forest (% coverage),0.010046093181163989,0.025398113682042454,0.39554485450890015,157
positive,3,2010s,FH64_3,FH64,682500.1391901771,6072499.580977525,71.8364486940883,perc_forest,Forest (% coverage),0.011122512720486522,0.026827983288309366,0.4145862400821346,157
positive,3,2010s,FH65_3,FH65,682500.1394981287,6077499.54859203,49.19209344421368,perc_forest,Forest (% coverage),0.010804857353536663,0.02654936099802373,0.40697240714535277,157
positive,3,2010s,FH66_3,FH66,682500.1558782132,6082499.567633862,65.8782174928023,perc_forest,Forest (% coverage),0.009871879640207545,0.02627412944827949,0.37572623137296696,157
positive,3,2010s,FH67_3,FH67,682500.1906726429,6087499.526819346,61.61173356584402,perc_forest,Forest (% coverage),0.009285481217194065,0.025862964125791452,0.35902618014051446,157
positive,3,2010s,FH68_3,FH68,682500.2371930047,6092499.537326161,60.846331338008454,perc_forest,Forest (% coverage),0.010270510686229474,0.0259253131049971,0.39615763345399424,157
