survey,site,X,Y,coefficient,local_t,abs_local_t,local_r2,response,atlas,period,trait_family,trait_value,direction,supported,dominant_trait_value,dominant_direction
CE85_3,CE85,542500.0251304065,6227499.663558211,-11.456862741097465,-89.98165612225607,89.98165612225607,0.9498498297104181,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE86_3,CE86,542500.0010096645,6232499.696908841,-11.44310864234589,-90.7497162220891,90.7497162220891,0.9505252468345452,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE87_3,CE87,542499.9595191028,6237499.656109798,-11.423220817490634,-91.55575326239291,91.55575326239291,0.9511856710326271,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE88_3,CE88,542499.960902843,6242499.653049735,-11.397720600586329,-92.40263233012888,92.40263233012888,0.9518380658366289,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE89_3,CE89,542499.9426731234,6247499.687087541,-11.367660182793351,-93.23241002144499,93.23241002144499,0.9524489493889406,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE90_3,CE90,547500.0112863941,6202499.766809329,-11.42393634504412,-85.8549516039433,85.8549516039433,0.9473570926243775,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE91_3,CE91,547500.0158636335,6207499.701018751,-11.426756896688241,-86.1111939367198,86.1111939367198,0.9476860363925725,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE92_3,CE92,547500.0503056952,6212499.673195112,-11.430647601538684,-86.43854097130978,86.43854097130978,0.9480881184938701,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE93_3,CE93,547500.0516845292,6217499.682626755,-11.435228932181433,-86.90920554417745,86.90920554417745,0.9485952150833423,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE94_3,CE94,547500.0194965032,6222499.7292875815,-11.438156469735128,-87.51012856077509,87.51012856077509,0.9491897463656922,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE95_3,CE95,547500.0165332087,6227499.702541236,-11.437851980893678,-88.15829600538122,88.15829600538122,0.9498404253609127,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE96_3,CE96,547499.9788540612,6232499.712970672,-11.432588126687497,-88.84313956478745,88.84313956478745,0.9505186452882217,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE97_3,CE97,547499.9691090817,6237499.649938437,-11.421671676289472,-89.55663016837741,89.55663016837741,0.9511830079097143,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE98_3,CE98,547499.9234977771,6242499.624028113,-11.405580712027806,-90.29940492979613,90.29940492979613,0.951821912119107,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CE99_3,CE99,547499.9032871589,6247499.63590194,-11.384706246688204,-91.05565715719571,91.05565715719571,0.9524230407764098,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF00_3,CF00,502500.02028222225,6152499.89145135,-11.197718470575776,-80.0491835415018,80.0491835415018,0.9201751310414413,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF01_3,CF01,502500.0534417037,6157499.800205615,-11.22290990587051,-81.07564888592421,81.07564888592421,0.9225973337656836,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF02_3,CF02,502500.07869880326,6162499.857095068,-11.249548496409277,-81.90538588716231,81.90538588716231,0.9250989131480083,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF03_3,CF03,502500.03324409283,6167499.839482369,-11.278278492720181,-82.58265732700417,82.58265732700417,0.9276550168199206,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF04_3,CF04,502500.04300302034,6172499.747412451,-11.310271601357552,-83.18294972110411,83.18294972110411,0.9302157812473848,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF05_3,CF05,502500.04484904365,6177499.803412706,-11.342525313181786,-83.78591097603147,83.78591097603147,0.9327399800874389,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF06_3,CF06,502500.0389016604,6182499.78487528,-11.369096696690443,-84.4100712640442,84.4100712640442,0.9351687303532387,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF07_3,CF07,502500.0250959793,6187499.803070416,-11.386093462617275,-85.05260340262558,85.05260340262558,0.9374858890870272,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF08_3,CF08,502500.0660579465,6192499.746714847,-11.391801200813466,-85.70501133120173,85.70501133120173,0.939694243452555,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF09_3,CF09,502500.0365151213,6197499.727010743,-11.385683305261319,-86.33622581043709,86.33622581043709,0.9417124176636127,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF10_3,CF10,507500.04285710165,6152499.805047145,-11.243843703790175,-81.57778216624091,81.57778216624091,0.9236640549890289,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF11_3,CF11,507500.05492596835,6157499.834451183,-11.266309769966563,-82.60128372111822,82.60128372111822,0.9258599881363659,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF12_3,CF12,507500.04327710776,6162499.789395868,-11.290285286300485,-83.41080719893122,83.41080719893122,0.9281299228604932,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF13_3,CF13,507500.0706404502,6167499.781255058,-11.317002956768746,-84.07507385993384,84.07507385993384,0.9304477703317402,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF14_3,CF14,507500.0739329783,6172499.809900087,-11.34722742280892,-84.68785547839548,84.68785547839548,0.9327658896823314,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF15_3,CF15,507500.0533334287,6177499.764015607,-11.37894540462552,-85.31170076375244,85.31170076375244,0.9350416523033113,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF16_3,CF16,507500.07135441876,6182499.754977835,-11.40754539425634,-85.94296549202144,85.94296549202144,0.9372146897971967,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF17_3,CF17,507500.0651289864,6187499.782657654,-11.427923764591245,-86.55887800868112,86.55887800868112,0.9392791992156719,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF18_3,CF18,507500.03483679594,6192499.735736998,-11.43756398431929,-87.16633842291203,87.16633842291203,0.9412200352935033,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF19_3,CF19,507500.0425821252,6197499.836890889,-11.435155699569583,-87.75273716516836,87.75273716516836,0.9429564103715432,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF20_3,CF20,512500.0890358579,6152499.85022648,-11.287062468431444,-82.92852167307328,82.92852167307328,0.9270310804348945,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF21_3,CF21,512500.0804062962,6157499.787179069,-11.305760793740303,-83.94178885446141,83.94178885446141,0.9290029864589546,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF22_3,CF22,512500.03149114567,6162499.872222402,-11.32591708525188,-84.72558474057152,84.72558474057152,0.9310413882336777,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF23_3,CF23,512500.06907642435,6167499.771820084,-11.349173555851479,-85.36191328686265,85.36191328686265,0.9331137825571484,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF24_3,CF24,512500.06605251407,6172499.819464415,-11.375753249527975,-85.94799160622466,85.94799160622466,0.9351787208925554,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF25_3,CF25,512500.02303446684,6177499.792549392,-11.405345484435344,-86.55343877722994,86.55343877722994,0.9372052954173854,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF26_3,CF26,512500.0651124667,6182499.802702072,-11.434554154949943,-87.15963548532163,87.15963548532163,0.9391271936303972,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF27_3,CF27,512500.06655589637,6187499.849542149,-11.457953492717877,-87.73917047825717,87.73917047825717,0.9409475222727873,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF28_3,CF28,512500.0276656862,6192499.82175148,-11.471868850011754,-88.28382642513034,88.28382642513034,0.9426266854605583,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF29_3,CF29,512500.0730969767,6197499.830959868,-11.473452036166023,-88.81314354426164,88.81314354426164,0.9440876926079843,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF30_3,CF30,517500.0490080542,6152499.803977083,-11.325105455764135,-84.06767661322297,84.06767661322297,0.930275677869254,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF31_3,CF31,517500.08229393145,6157499.880785225,-11.339747021789506,-85.05152013535096,85.05152013535096,0.9320231344699593,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF32_3,CF32,517500.05984277924,6162499.883060531,-11.35585463216496,-85.79662566760264,85.79662566760264,0.9338290905611871,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF33_3,CF33,517500.0445604493,6167499.811028843,-11.374756638902241,-86.39786339183208,86.39786339183208,0.9356497200744139,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF34_3,CF34,517500.0357638052,6172499.775957468,-11.397429674212205,-86.93789226978132,86.93789226978132,0.9374615201061783,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF35_3,CF35,517500.0332116384,6177499.777824086,-11.4239579417067,-87.48939879687305,87.48939879687305,0.9392309876028266,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF36_3,CF36,517500.0366625694,6182499.816606281,-11.451948635154157,-88.02937048643588,88.02937048643588,0.94090461291804,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF37_3,CF37,517500.04632165184,6187499.780987112,-11.477391606119896,-88.54838135691963,88.54838135691963,0.9424805342346889,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF38_3,CF38,517500.061502076,6192499.782236776,-11.495481153343343,-89.02771794444187,89.02771794444187,0.9438934103954282,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF39_3,CF39,517500.08196195716,6197499.820332571,-11.501356905676893,-89.48998947082826,89.48998947082826,0.9450699063442045,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF40_3,CF40,522500.0642822681,6152499.88918984,-11.358283845950867,-84.94005041219984,84.94005041219984,0.9333755273812313,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF41_3,CF41,522500.0773326165,6157499.892575038,-11.36868570234007,-85.87366862676885,85.87366862676885,0.9349100794374559,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF42_3,CF42,522500.08171073144,6162499.821689351,-11.380161140029406,-86.56855208461494,86.56855208461494,0.9364786183914666,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF43_3,CF43,522500.0766004052,6167499.787798728,-11.394529854955431,-87.11562216634206,87.11562216634206,0.9380445878444874,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF44_3,CF44,522500.0617534066,6172499.790880593,-11.413105545675641,-87.59514105972711,87.59514105972711,0.9395985561326217,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF45_3,CF45,522500.0369213511,6177499.830912278,-11.43626658818334,-88.07507084111563,88.07507084111563,0.941103400974255,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF46_3,CF46,522500.06514195283,6182499.796901118,-11.46209851477818,-88.53602549462644,88.53602549462644,0.9425378287544866,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF47_3,CF47,522500.02009768866,6187499.799469306,-11.48770288838016,-88.96619400238052,88.96619400238052,0.9438609794835078,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF48_3,CF48,522500.02689213475,6192499.839240847,-11.508478674866463,-89.37258186235738,89.37258186235738,0.9449940900506149,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF49_3,CF49,522500.0856363534,6197499.8048974695,-11.51907330417075,-89.76687610965556,89.76687610965556,0.9458642570771965,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF50_3,CF50,527500.0886990835,6152499.883027053,-11.385465170081499,-85.47706656025,85.47706656025,0.936300947190495,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF51_3,CF51,527500.0818896274,6157499.8224678775,-11.391952869975661,-86.33332049740115,86.33332049740115,0.9376272481927902,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF52_3,CF52,527500.0497756924,6162499.798923867,-11.398773169563592,-86.97698549195847,86.97698549195847,0.9389652059075838,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF53_3,CF53,527500.0550309606,6167499.812767024,-11.408844805986519,-87.46524519325216,87.46524519325216,0.9402764127135524,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF54_3,CF54,527500.0343271294,6172499.863579813,-11.423500462429152,-87.87481423914558,87.87481423914558,0.941558284683177,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF55_3,CF55,527500.0508941073,6177499.840442368,-11.44298479942731,-88.2800941025617,88.2800941025617,0.9428080988608294,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF56_3,CF56,527500.0408488035,6182499.854226997,-11.466002684855994,-88.65518278318774,88.65518278318774,0.9439973866689055,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF57_3,CF57,527500.0672787909,6187499.794012441,-11.490222802288521,-88.98605346988934,88.98605346988934,0.945043776045352,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF58_3,CF58,527500.0664424137,6192499.770672006,-11.511737407502828,-89.30007008067531,89.30007008067531,0.9458773851340645,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF59_3,CF59,527500.0380833544,6197499.784182167,-11.525450774646771,-89.63970071166048,89.63970071166048,0.9464252083413712,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF60_3,CF60,532500.0746473216,6152499.896262771,-11.405071393940942,-85.62183257580554,85.62183257580554,0.9390200089974345,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF61_3,CF61,532500.0476127628,6157499.892527556,-11.407471480258023,-86.38140251955319,86.38140251955319,0.9401288047200557,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF62_3,CF62,532500.0430350703,6162499.81496773,-11.410263583839303,-86.95454656790798,86.95454656790798,0.9412327940675496,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF63_3,CF63,532500.058788367,6167499.886138109,-11.416515185847532,-87.39031735178587,87.39031735178587,0.9422954491212961,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF64_3,CF64,532500.0331872304,6172499.882969435,-11.427620112823798,-87.74521410534896,87.74521410534896,0.9433027227424536,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF65_3,CF65,532500.028758022,6177499.805903052,-11.443694261176082,-88.08859371371261,88.08859371371261,0.9443027913592874,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF66_3,CF66,532500.0433655721,6182499.877498317,-11.463562842744226,-88.37858979215257,88.37858979215257,0.9452211703525423,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF67_3,CF67,532500.016379806,6187499.763386833,-11.484975959161632,-88.60721657515568,88.60721657515568,0.9459683165040763,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF68_3,CF68,532500.0701839877,6192499.798358294,-11.50464959802377,-88.8366358375352,88.8366358375352,0.9464754615429491,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF69_3,CF69,532500.0807532563,6197499.758865873,-11.519037763096739,-89.11916825950594,89.11916825950594,0.9467970811004555,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF70_3,CF70,537500.1021949608,6152499.817917419,-11.415310480270469,-85.34446555092488,85.34446555092488,0.9414851902405609,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF71_3,CF71,537500.0550795781,6157499.88048536,-11.413911688766778,-85.98969524287723,85.98969524287723,0.9423627500886771,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF72_3,CF72,537500.0774855074,6162499.869807724,-11.413247767112038,-86.47764883418395,86.47764883418395,0.9432221236900663,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF73_3,CF73,537500.0419040467,6167499.89607103,-11.416481714830907,-86.87338684017102,86.87338684017102,0.9440311561470587,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF74_3,CF74,537500.0118776582,6172499.848500056,-11.424497783824485,-87.1944435005401,87.1944435005401,0.9447893286017357,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF75_3,CF75,537500.0487537576,6177499.838899511,-11.437163646837547,-87.48718872637973,87.48718872637973,0.9455238647864778,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF76_3,CF76,537500.0264034058,6182499.866166838,-11.453216230649854,-87.70885244933964,87.70885244933964,0.9461358742479686,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF77_3,CF77,537500.0707976818,6187499.82006512,-11.470643940761594,-87.870981154306,87.870981154306,0.9465529164810489,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF78_3,CF78,537500.0551390985,6192499.810781486,-11.486918835256546,-88.02885741467388,88.02885741467388,0.9467936429355864,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF79_3,CF79,537500.0416532608,6197499.838831865,-11.498494874220558,-88.25162701295078,88.25162701295078,0.9470463059228208,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF80_3,CF80,542500.0592552546,6152499.8693641145,-11.41543582124332,-84.65741526113887,84.65741526113887,0.9436218056691991,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF81_3,CF81,542500.0565058092,6157499.897039448,-11.41062711407283,-85.18072287846257,85.18072287846257,0.9442619638778038,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF82_3,CF82,542500.0441988781,6162499.850954939,-11.407007201976159,-85.57945995742857,85.57945995742857,0.9448622466083161,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF83_3,CF83,542500.0207665939,6167499.842372999,-11.407748291352869,-85.9373709571267,85.9373709571267,0.9454158050999465,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF84_3,CF84,542500.048573576,6172499.871880924,-11.412828268139096,-86.24177897824433,86.24177897824433,0.9459372353511648,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF85_3,CF85,542500.0024235704,6177499.826941581,-11.421824125285339,-86.49390661675316,86.49390661675316,0.9463780608811392,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF86_3,CF86,542500.0063853149,6182499.82004259,-11.433331027705309,-86.68184292247956,86.68184292247956,0.9466570770382016,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF87_3,CF87,542500.0597483467,6187499.851160479,-11.446346862458261,-86.80692267344476,86.80692267344476,0.9468005897148968,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF88_3,CF88,542500.0377536514,6192499.807753425,-11.458088007100098,-86.91416287108838,86.91416287108838,0.9469666360190642,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF89_3,CF89,542500.064030432,6197499.802313068,-11.4658031969083,-87.07979537690923,87.07979537690923,0.9471491718740108,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF90_3,CF90,547500.0889142159,6152499.94029991,-11.405090664960591,-83.57845548073057,83.57845548073057,0.9453331145158435,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF91_3,CF91,547500.0678756869,6157499.942027305,-11.396959895926999,-83.99846137493395,83.99846137493395,0.9457218177070875,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF92_3,CF92,547500.021346869,6162499.870003907,-11.390760124802108,-84.32447163843865,84.32447163843865,0.9460596245348528,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF93_3,CF93,547500.0105560533,6167499.836173768,-11.389036295820809,-84.63080336404091,84.63080336404091,0.9463645392629687,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF94_3,CF94,547500.0347869882,6172499.840513072,-11.391161933818642,-84.91975588079711,84.91975588079711,0.94662064628326,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF95_3,CF95,547500.030537062,6177499.882314021,-11.396259594709635,-85.15646465548457,85.15646465548457,0.946748093402472,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF96_3,CF96,547499.9985196197,6182499.850260958,-11.403162929729103,-85.32962358624776,85.32962358624776,0.9467974818015086,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF97_3,CF97,547499.999664888,6187499.856302122,-11.410868119551015,-85.44386664067319,85.44386664067319,0.9468831822385128,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF98_3,CF98,547500.0344730752,6192499.789121118,-11.417078472987319,-85.53145638679123,85.53145638679123,0.9469811889611827,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CF99_3,CF99,547500.0385143282,6197499.759298731,-11.421258987122826,-85.65447630936539,85.65447630936539,0.9471146179385275,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG00_3,CG00,502500.0261580071,6102499.830919192,-11.045579707056415,-63.2530620471501,63.2530620471501,0.9038868953094898,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG01_3,CG01,502500.07264854916,6107499.815118513,-11.05208313516188,-65.01711776452424,65.01711776452424,0.9048166849716698,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG02_3,CG02,502500.04775678914,6112499.836347805,-11.058797435524124,-66.76827791224234,66.76827791224234,0.9058770147056674,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG03_3,CG03,502500.0153410255,6117499.894620556,-11.06723613172936,-68.53785728834927,68.53785728834927,0.9070709622558786,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG04_3,CG04,502500.03903347667,6122499.878665998,-11.078652112068495,-70.36346974797043,70.36346974797043,0.908439317284989,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG05_3,CG05,502500.0550520218,6127499.899711133,-11.093458519252458,-72.22576303640432,72.22576303640432,0.9099982960955275,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG06_3,CG06,502500.0634538295,6132499.846448853,-11.110941383238101,-74.05991162716109,74.05991162716109,0.9117372962416358,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG07_3,CG07,502500.0641750675,6137499.830142095,-11.13079114348579,-75.78990700056436,75.78990700056436,0.9136295419894941,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG08_3,CG08,502500.0572123166,6142499.850769465,-11.15189108793335,-77.38155701299414,77.38155701299414,0.915665758624217,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG09_3,CG09,502500.0425621639,6147499.908309469,-11.174043060594308,-78.81294642957943,78.81294642957943,0.917854051163794,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG10_3,CG10,507500.0814512452,6102499.76344352,-11.103490010060527,-64.5453262904575,64.5453262904575,0.9092293025508712,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG11_3,CG11,507500.0744522167,6107499.868036532,-11.108504205403737,-66.33843408630986,66.33843408630986,0.9099677939284881,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG12_3,CG12,507500.0445943599,6112499.787116632,-11.11464772920091,-68.12321298709833,68.12321298709833,0.9108898115489922,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
CG13_3,CG13,507500.0549592401,6117499.854614016,-11.123451570647198,-69.92446853178816,69.92446853178816,0.9119517964363838,richness,3,2010s,Foraging guild,Foliage gleaners,Negative,TRUE,Foliage gleaners,Negative
