"coverage_id","coverage_filter","survey","site","atlas","period","species_richness","modelled_species_pool_size"
"good_average","Good/Average coverage","FF56_2","FF56","2","1990s",61,157
"good_average","Good/Average coverage","BG49_1","BG49","1","1970s",66,157
"good_average","Good/Average coverage","FF57_2","FF57","2","1990s",65,157
"good_average","Good/Average coverage","FF60_2","FF60","2","1990s",68,157
"good_average","Good/Average coverage","FF61_2","FF61","2","1990s",67,157
"good_average","Good/Average coverage","FF62_2","FF62","2","1990s",81,157
"good_average","Good/Average coverage","FF63_2","FF63","2","1990s",58,157
"good_average","Good/Average coverage","FF64_2","FF64","2","1990s",67,157
"good_average","Good/Average coverage","FF65_2","FF65","2","1990s",46,157
"good_average","Good/Average coverage","FF66_2","FF66","2","1990s",68,157
"good_average","Good/Average coverage","FF67_2","FF67","2","1990s",89,157
"good_average","Good/Average coverage","BG50_1","BG50","1","1970s",47,157
"good_average","Good/Average coverage","FF69_2","FF69","2","1990s",85,157
"good_average","Good/Average coverage","FF70_2","FF70","2","1990s",78,157
"good_average","Good/Average coverage","FF71_2","FF71","2","1990s",61,157
"good_average","Good/Average coverage","FF72_2","FF72","2","1990s",65,157
"good_average","Good/Average coverage","FF73_2","FF73","2","1990s",69,157
"good_average","Good/Average coverage","FF74_2","FF74","2","1990s",71,157
"good_average","Good/Average coverage","FF75_2","FF75","2","1990s",64,157
"good_average","Good/Average coverage","FF76_2","FF76","2","1990s",79,157
"good_average","Good/Average coverage","FF77_2","FF77","2","1990s",55,157
"good_average","Good/Average coverage","FF78_2","FF78","2","1990s",82,157
"good_average","Good/Average coverage","FF79_2","FF79","2","1990s",99,157
"good_average","Good/Average coverage","FF80_2","FF80","2","1990s",88,157
"good_average","Good/Average coverage","FF81_2","FF81","2","1990s",73,157
"good_average","Good/Average coverage","FF82_2","FF82","2","1990s",51,157
"good_average","Good/Average coverage","FF83_2","FF83","2","1990s",66,157
"good_average","Good/Average coverage","FF84_2","FF84","2","1990s",80,157
"good_average","Good/Average coverage","FF86_2","FF86","2","1990s",96,157
"good_average","Good/Average coverage","FF87_2","FF87","2","1990s",72,157
"good_average","Good/Average coverage","FF88_2","FF88","2","1990s",60,157
"good_average","Good/Average coverage","FF89_2","FF89","2","1990s",59,157
"good_average","Good/Average coverage","FF90_2","FF90","2","1990s",78,157
"good_average","Good/Average coverage","FF91_2","FF91","2","1990s",52,157
"good_average","Good/Average coverage","FF92_2","FF92","2","1990s",50,157
"good_average","Good/Average coverage","FF93_2","FF93","2","1990s",56,157
"good_average","Good/Average coverage","FF94_2","FF94","2","1990s",45,157
"good_average","Good/Average coverage","FF95_2","FF95","2","1990s",79,157
"good_average","Good/Average coverage","FF96_2","FF96","2","1990s",68,157
"good_average","Good/Average coverage","FF97_2","FF97","2","1990s",61,157
"good_average","Good/Average coverage","FF98_2","FF98","2","1990s",67,157
"good_average","Good/Average coverage","AD93_1","AD93","1","1970s",41,157
"good_average","Good/Average coverage","BC31_1","BC31","1","1970s",48,157
"good_average","Good/Average coverage","FF99_2","FF99","2","1990s",65,157
"good_average","Good/Average coverage","FG04_2","FG04","2","1990s",61,157
"good_average","Good/Average coverage","FG06_2","FG06","2","1990s",39,157
"good_average","Good/Average coverage","FG07_2","FG07","2","1990s",45,157
"good_average","Good/Average coverage","FG08_2","FG08","2","1990s",75,157
"good_average","Good/Average coverage","FG09_2","FG09","2","1990s",51,157
"good_average","Good/Average coverage","BG54_1","BG54","1","1970s",41,157
"good_average","Good/Average coverage","FG14_2","FG14","2","1990s",70,157
"good_average","Good/Average coverage","FG18_2","FG18","2","1990s",70,157
"good_average","Good/Average coverage","FG19_2","FG19","2","1990s",72,157
"good_average","Good/Average coverage","FG24_2","FG24","2","1990s",48,157
"good_average","Good/Average coverage","FG26_2","FG26","2","1990s",48,157
"good_average","Good/Average coverage","BG55_1","BG55","1","1970s",73,157
"good_average","Good/Average coverage","FG27_2","FG27","2","1990s",67,157
"good_average","Good/Average coverage","FG28_2","FG28","2","1990s",82,157
"good_average","Good/Average coverage","FG29_2","FG29","2","1990s",79,157
"good_average","Good/Average coverage","FG33_2","FG33","2","1990s",36,157
"good_average","Good/Average coverage","FG34_2","FG34","2","1990s",49,157
"good_average","Good/Average coverage","FG35_2","FG35","2","1990s",39,157
"good_average","Good/Average coverage","FG37_2","FG37","2","1990s",83,157
"good_average","Good/Average coverage","FG38_2","FG38","2","1990s",76,157
"good_average","Good/Average coverage","FG39_2","FG39","2","1990s",51,157
"good_average","Good/Average coverage","FG43_2","FG43","2","1990s",101,157
"good_average","Good/Average coverage","FG44_2","FG44","2","1990s",75,157
"good_average","Good/Average coverage","FG45_2","FG45","2","1990s",80,157
"good_average","Good/Average coverage","FG47_2","FG47","2","1990s",70,157
"good_average","Good/Average coverage","FG48_2","FG48","2","1990s",59,157
"good_average","Good/Average coverage","FG49_2","FG49","2","1990s",51,157
"good_average","Good/Average coverage","BG57_1","BG57","1","1970s",25,157
"good_average","Good/Average coverage","FG51_2","FG51","2","1990s",61,157
"good_average","Good/Average coverage","FG52_2","FG52","2","1990s",40,157
"good_average","Good/Average coverage","FG53_2","FG53","2","1990s",83,157
"good_average","Good/Average coverage","FG54_2","FG54","2","1990s",75,157
"good_average","Good/Average coverage","FG55_2","FG55","2","1990s",55,157
"good_average","Good/Average coverage","FG56_2","FG56","2","1990s",76,157
"good_average","Good/Average coverage","FG57_2","FG57","2","1990s",58,157
"good_average","Good/Average coverage","FG58_2","FG58","2","1990s",66,157
"good_average","Good/Average coverage","FG59_2","FG59","2","1990s",51,157
"good_average","Good/Average coverage","BG58_1","BG58","1","1970s",41,157
"good_average","Good/Average coverage","FG60_2","FG60","2","1990s",58,157
"good_average","Good/Average coverage","FG61_2","FG61","2","1990s",44,157
"good_average","Good/Average coverage","FG62_2","FG62","2","1990s",59,157
"good_average","Good/Average coverage","FG63_2","FG63","2","1990s",66,157
"good_average","Good/Average coverage","FG64_2","FG64","2","1990s",58,157
"good_average","Good/Average coverage","FG65_2","FG65","2","1990s",61,157
"good_average","Good/Average coverage","FG66_2","FG66","2","1990s",75,157
"good_average","Good/Average coverage","FG67_2","FG67","2","1990s",49,157
"good_average","Good/Average coverage","FG68_2","FG68","2","1990s",67,157
"good_average","Good/Average coverage","FG69_2","FG69","2","1990s",77,157
"good_average","Good/Average coverage","FG70_2","FG70","2","1990s",74,157
"good_average","Good/Average coverage","FG71_2","FG71","2","1990s",15,157
"good_average","Good/Average coverage","FG72_2","FG72","2","1990s",59,157
"good_average","Good/Average coverage","FG73_2","FG73","2","1990s",38,157
"good_average","Good/Average coverage","FG74_2","FG74","2","1990s",69,157
"good_average","Good/Average coverage","FG75_2","FG75","2","1990s",75,157
"good_average","Good/Average coverage","FG76_2","FG76","2","1990s",79,157
"good_average","Good/Average coverage","FG77_2","FG77","2","1990s",61,157
"good_average","Good/Average coverage","FG78_2","FG78","2","1990s",50,157
"good_average","Good/Average coverage","FG79_2","FG79","2","1990s",64,157
"good_average","Good/Average coverage","BG60_1","BG60","1","1970s",63,157
"good_average","Good/Average coverage","FG80_2","FG80","2","1990s",69,157
"good_average","Good/Average coverage","FG81_2","FG81","2","1990s",13,157
"good_average","Good/Average coverage","FG82_2","FG82","2","1990s",55,157
"good_average","Good/Average coverage","FG83_2","FG83","2","1990s",37,157
"good_average","Good/Average coverage","FG84_2","FG84","2","1990s",57,157
"good_average","Good/Average coverage","FG85_2","FG85","2","1990s",71,157
"good_average","Good/Average coverage","FG86_2","FG86","2","1990s",87,157
"good_average","Good/Average coverage","FG87_2","FG87","2","1990s",61,157
"good_average","Good/Average coverage","FG88_2","FG88","2","1990s",50,157
"good_average","Good/Average coverage","FG89_2","FG89","2","1990s",64,157
"good_average","Good/Average coverage","BG61_1","BG61","1","1970s",60,157
"good_average","Good/Average coverage","FG92_2","FG92","2","1990s",88,157
"good_average","Good/Average coverage","FG93_2","FG93","2","1990s",78,157
"good_average","Good/Average coverage","FG94_2","FG94","2","1990s",16,157
"good_average","Good/Average coverage","FG95_2","FG95","2","1990s",51,157
"good_average","Good/Average coverage","FG97_2","FG97","2","1990s",77,157
"good_average","Good/Average coverage","FG98_2","FG98","2","1990s",47,157
"good_average","Good/Average coverage","FG99_2","FG99","2","1990s",63,157
"good_average","Good/Average coverage","FH01_2","FH01","2","1990s",68,157
"good_average","Good/Average coverage","FH02_2","FH02","2","1990s",50,157
"good_average","Good/Average coverage","BG62_1","BG62","1","1970s",68,157
"good_average","Good/Average coverage","FH03_2","FH03","2","1990s",37,157
"good_average","Good/Average coverage","FH04_2","FH04","2","1990s",61,157
"good_average","Good/Average coverage","FH05_2","FH05","2","1990s",62,157
"good_average","Good/Average coverage","FH06_2","FH06","2","1990s",59,157
"good_average","Good/Average coverage","FH07_2","FH07","2","1990s",66,157
"good_average","Good/Average coverage","FH08_2","FH08","2","1990s",57,157
"good_average","Good/Average coverage","FH11_2","FH11","2","1990s",76,157
"good_average","Good/Average coverage","FH12_2","FH12","2","1990s",56,157
"good_average","Good/Average coverage","FH13_2","FH13","2","1990s",52,157
"good_average","Good/Average coverage","BC32_1","BC32","1","1970s",50,157
"good_average","Good/Average coverage","BG63_1","BG63","1","1970s",73,157
"good_average","Good/Average coverage","FH14_2","FH14","2","1990s",57,157
"good_average","Good/Average coverage","FH15_2","FH15","2","1990s",58,157
"good_average","Good/Average coverage","FH16_2","FH16","2","1990s",61,157
"good_average","Good/Average coverage","FH18_2","FH18","2","1990s",36,157
"good_average","Good/Average coverage","FH21_2","FH21","2","1990s",76,157
"good_average","Good/Average coverage","FH22_2","FH22","2","1990s",52,157
"good_average","Good/Average coverage","FH23_2","FH23","2","1990s",92,157
"good_average","Good/Average coverage","FH24_2","FH24","2","1990s",85,157
"good_average","Good/Average coverage","BG64_1","BG64","1","1970s",60,157
"good_average","Good/Average coverage","FH25_2","FH25","2","1990s",64,157
"good_average","Good/Average coverage","FH29_2","FH29","2","1990s",59,157
"good_average","Good/Average coverage","FH32_2","FH32","2","1990s",76,157
"good_average","Good/Average coverage","FH33_2","FH33","2","1990s",90,157
"good_average","Good/Average coverage","FH34_2","FH34","2","1990s",63,157
"good_average","Good/Average coverage","FH35_2","FH35","2","1990s",53,157
"good_average","Good/Average coverage","FH36_2","FH36","2","1990s",61,157
"good_average","Good/Average coverage","BG65_1","BG65","1","1970s",60,157
"good_average","Good/Average coverage","FH42_2","FH42","2","1990s",74,157
"good_average","Good/Average coverage","FH43_2","FH43","2","1990s",72,157
"good_average","Good/Average coverage","FH44_2","FH44","2","1990s",72,157
"good_average","Good/Average coverage","FH45_2","FH45","2","1990s",49,157
"good_average","Good/Average coverage","FH46_2","FH46","2","1990s",59,157
"good_average","Good/Average coverage","FH52_2","FH52","2","1990s",71,157
"good_average","Good/Average coverage","BG66_1","BG66","1","1970s",65,157
"good_average","Good/Average coverage","FH53_2","FH53","2","1990s",52,157
"good_average","Good/Average coverage","FH54_2","FH54","2","1990s",75,157
"good_average","Good/Average coverage","FH55_2","FH55","2","1990s",63,157
"good_average","Good/Average coverage","FH56_2","FH56","2","1990s",55,157
"good_average","Good/Average coverage","FH57_2","FH57","2","1990s",48,157
"good_average","Good/Average coverage","FH58_2","FH58","2","1990s",75,157
"good_average","Good/Average coverage","FH62_2","FH62","2","1990s",73,157
"good_average","Good/Average coverage","FH63_2","FH63","2","1990s",76,157
"good_average","Good/Average coverage","BG67_1","BG67","1","1970s",35,157
"good_average","Good/Average coverage","FH64_2","FH64","2","1990s",82,157
"good_average","Good/Average coverage","FH65_2","FH65","2","1990s",68,157
"good_average","Good/Average coverage","FH67_2","FH67","2","1990s",62,157
"good_average","Good/Average coverage","FH71_2","FH71","2","1990s",67,157
"good_average","Good/Average coverage","FH72_2","FH72","2","1990s",52,157
"good_average","Good/Average coverage","FH73_2","FH73","2","1990s",52,157
"good_average","Good/Average coverage","BG68_1","BG68","1","1970s",33,157
"good_average","Good/Average coverage","FH74_2","FH74","2","1990s",75,157
"good_average","Good/Average coverage","FH75_2","FH75","2","1990s",67,157
"good_average","Good/Average coverage","FH76_2","FH76","2","1990s",64,157
"good_average","Good/Average coverage","FH77_2","FH77","2","1990s",64,157
"good_average","Good/Average coverage","FH79_2","FH79","2","1990s",60,157
"good_average","Good/Average coverage","FH80_2","FH80","2","1990s",62,157
"good_average","Good/Average coverage","FH81_2","FH81","2","1990s",67,157
"good_average","Good/Average coverage","FH83_2","FH83","2","1990s",69,157
"good_average","Good/Average coverage","BG69_1","BG69","1","1970s",39,157
"good_average","Good/Average coverage","FH84_2","FH84","2","1990s",59,157
"good_average","Good/Average coverage","FH85_2","FH85","2","1990s",78,157
"good_average","Good/Average coverage","FH86_2","FH86","2","1990s",75,157
"good_average","Good/Average coverage","FH87_2","FH87","2","1990s",65,157
"good_average","Good/Average coverage","FH88_2","FH88","2","1990s",61,157
"good_average","Good/Average coverage","FH89_2","FH89","2","1990s",77,157
"good_average","Good/Average coverage","FG90_2","FG90","2","1990s",48,157
"good_average","Good/Average coverage","FG91_2","FG91","2","1990s",75,157
"good_average","Good/Average coverage","FH95_2","FH95","2","1990s",69,157
"good_average","Good/Average coverage","BG70_1","BG70","1","1970s",50,157
"good_average","Good/Average coverage","FH96_2","FH96","2","1990s",52,157
"good_average","Good/Average coverage","FH97_2","FH97","2","1990s",62,157
"good_average","Good/Average coverage","FH98_2","FH98","2","1990s",57,157
"good_average","Good/Average coverage","FH99_2","FH99","2","1990s",66,157
"good_average","Good/Average coverage","GE00_2","GE00","2","1990s",74,157
"good_average","Good/Average coverage","GE01_2","GE01","2","1990s",105,157
"good_average","Good/Average coverage","GE02_2","GE02","2","1990s",84,157
"good_average","Good/Average coverage","GE03_2","GE03","2","1990s",76,157
"good_average","Good/Average coverage","GE04_2","GE04","2","1990s",74,157
"good_average","Good/Average coverage","GE10_2","GE10","2","1990s",85,157
"good_average","Good/Average coverage","BG71_1","BG71","1","1970s",52,157
"good_average","Good/Average coverage","GE11_2","GE11","2","1990s",86,157
"good_average","Good/Average coverage","GE12_2","GE12","2","1990s",77,157
"good_average","Good/Average coverage","GE13_2","GE13","2","1990s",83,157
"good_average","Good/Average coverage","GE14_2","GE14","2","1990s",63,157
"good_average","Good/Average coverage","GE20_2","GE20","2","1990s",75,157
"good_average","Good/Average coverage","GE21_2","GE21","2","1990s",74,157
"good_average","Good/Average coverage","GE22_2","GE22","2","1990s",71,157
"good_average","Good/Average coverage","GE23_2","GE23","2","1990s",82,157
"good_average","Good/Average coverage","GE24_2","GE24","2","1990s",66,157
"good_average","Good/Average coverage","GE30_2","GE30","2","1990s",86,157
"good_average","Good/Average coverage","BG72_1","BG72","1","1970s",59,157
"good_average","Good/Average coverage","GE31_2","GE31","2","1990s",62,157
"good_average","Good/Average coverage","GE32_2","GE32","2","1990s",93,157
"good_average","Good/Average coverage","GE33_2","GE33","2","1990s",85,157
"good_average","Good/Average coverage","GE34_2","GE34","2","1990s",58,157
"good_average","Good/Average coverage","GE42_2","GE42","2","1990s",54,157
"good_average","Good/Average coverage","GE43_2","GE43","2","1990s",84,157
"good_average","Good/Average coverage","GF00_2","GF00","2","1990s",82,157
"good_average","Good/Average coverage","BC33_1","BC33","1","1970s",49,157
"good_average","Good/Average coverage","BG73_1","BG73","1","1970s",65,157
"good_average","Good/Average coverage","GF01_2","GF01","2","1990s",67,157
"good_average","Good/Average coverage","GF02_2","GF02","2","1990s",70,157
"good_average","Good/Average coverage","GF03_2","GF03","2","1990s",63,157
"good_average","Good/Average coverage","GF04_2","GF04","2","1990s",61,157
"good_average","Good/Average coverage","GF05_2","GF05","2","1990s",68,157
"good_average","Good/Average coverage","GF06_2","GF06","2","1990s",77,157
"good_average","Good/Average coverage","GF07_2","GF07","2","1990s",68,157
"good_average","Good/Average coverage","GF08_2","GF08","2","1990s",78,157
"good_average","Good/Average coverage","GF09_2","GF09","2","1990s",75,157
"good_average","Good/Average coverage","GF12_2","GF12","2","1990s",54,157
"good_average","Good/Average coverage","BG74_1","BG74","1","1970s",55,157
"good_average","Good/Average coverage","GF13_2","GF13","2","1990s",55,157
"good_average","Good/Average coverage","GF14_2","GF14","2","1990s",60,157
"good_average","Good/Average coverage","GF15_2","GF15","2","1990s",75,157
"good_average","Good/Average coverage","GF16_2","GF16","2","1990s",67,157
"good_average","Good/Average coverage","GF17_2","GF17","2","1990s",83,157
"good_average","Good/Average coverage","GF18_2","GF18","2","1990s",89,157
"good_average","Good/Average coverage","GF19_2","GF19","2","1990s",76,157
"good_average","Good/Average coverage","GF23_2","GF23","2","1990s",79,157
"good_average","Good/Average coverage","GF24_2","GF24","2","1990s",60,157
"good_average","Good/Average coverage","GF25_2","GF25","2","1990s",75,157
"good_average","Good/Average coverage","BG75_1","BG75","1","1970s",54,157
"good_average","Good/Average coverage","GF26_2","GF26","2","1990s",79,157
"good_average","Good/Average coverage","GF27_2","GF27","2","1990s",78,157
"good_average","Good/Average coverage","GF28_2","GF28","2","1990s",76,157
"good_average","Good/Average coverage","GF29_2","GF29","2","1990s",84,157
"good_average","Good/Average coverage","GF33_2","GF33","2","1990s",63,157
"good_average","Good/Average coverage","GF34_2","GF34","2","1990s",61,157
"good_average","Good/Average coverage","GF35_2","GF35","2","1990s",56,157
"good_average","Good/Average coverage","GF36_2","GF36","2","1990s",72,157
"good_average","Good/Average coverage","GF37_2","GF37","2","1990s",73,157
"good_average","Good/Average coverage","GF38_2","GF38","2","1990s",71,157
"good_average","Good/Average coverage","BG76_1","BG76","1","1970s",80,157
"good_average","Good/Average coverage","GF39_2","GF39","2","1990s",66,157
"good_average","Good/Average coverage","GF43_2","GF43","2","1990s",72,157
"good_average","Good/Average coverage","GF44_2","GF44","2","1990s",60,157
"good_average","Good/Average coverage","GF45_2","GF45","2","1990s",48,157
"good_average","Good/Average coverage","GF46_2","GF46","2","1990s",81,157
"good_average","Good/Average coverage","GF47_2","GF47","2","1990s",70,157
"good_average","Good/Average coverage","GF48_2","GF48","2","1990s",71,157
"good_average","Good/Average coverage","GF49_2","GF49","2","1990s",59,157
"good_average","Good/Average coverage","GF52_2","GF52","2","1990s",84,157
"good_average","Good/Average coverage","GF53_2","GF53","2","1990s",73,157
"good_average","Good/Average coverage","GF54_2","GF54","2","1990s",69,157
"good_average","Good/Average coverage","GF55_2","GF55","2","1990s",54,157
"good_average","Good/Average coverage","GF63_2","GF63","2","1990s",53,157
"good_average","Good/Average coverage","GF74_2","GF74","2","1990s",62,157
"good_average","Good/Average coverage","GG00_2","GG00","2","1990s",58,157
"good_average","Good/Average coverage","GG02_2","GG02","2","1990s",54,157
"good_average","Good/Average coverage","GG05_2","GG05","2","1990s",64,157
"good_average","Good/Average coverage","GG06_2","GG06","2","1990s",64,157
"good_average","Good/Average coverage","GG07_2","GG07","2","1990s",69,157
"good_average","Good/Average coverage","GG08_2","GG08","2","1990s",83,157
"good_average","Good/Average coverage","BG79_1","BG79","1","1970s",47,157
"good_average","Good/Average coverage","GG09_2","GG09","2","1990s",80,157
"good_average","Good/Average coverage","GG10_2","GG10","2","1990s",80,157
"good_average","Good/Average coverage","GG15_2","GG15","2","1990s",72,157
"good_average","Good/Average coverage","GG16_2","GG16","2","1990s",47,157
"good_average","Good/Average coverage","GG17_2","GG17","2","1990s",56,157
"good_average","Good/Average coverage","GG18_2","GG18","2","1990s",80,157
"good_average","Good/Average coverage","GG20_2","GG20","2","1990s",63,157
"good_average","Good/Average coverage","GG25_2","GG25","2","1990s",81,157
"good_average","Good/Average coverage","BG80_1","BG80","1","1970s",59,157
"good_average","Good/Average coverage","GG26_2","GG26","2","1990s",58,157
"good_average","Good/Average coverage","GG27_2","GG27","2","1990s",69,157
"good_average","Good/Average coverage","GG28_2","GG28","2","1990s",88,157
"good_average","Good/Average coverage","GG30_2","GG30","2","1990s",67,157
"good_average","Good/Average coverage","GG36_2","GG36","2","1990s",51,157
"good_average","Good/Average coverage","GG37_2","GG37","2","1990s",68,157
"good_average","Good/Average coverage","GG40_2","GG40","2","1990s",61,157
"good_average","Good/Average coverage","BG81_1","BG81","1","1970s",51,157
"good_average","Good/Average coverage","GH06_2","GH06","2","1990s",62,157
"good_average","Good/Average coverage","GH07_2","GH07","2","1990s",68,157
"good_average","Good/Average coverage","GH08_2","GH08","2","1990s",66,157
"good_average","Good/Average coverage","GH09_2","GH09","2","1990s",55,157
"good_average","Good/Average coverage","GH17_2","GH17","2","1990s",55,157
"good_average","Good/Average coverage","GH18_2","GH18","2","1990s",56,157
"good_average","Good/Average coverage","GH19_2","GH19","2","1990s",61,157
"good_average","Good/Average coverage","GH29_2","GH29","2","1990s",38,157
"good_average","Good/Average coverage","GH39_2","GH39","2","1990s",60,157
"good_average","Good/Average coverage","BG82_1","BG82","1","1970s",50,157
"good_average","Good/Average coverage","GH49_2","GH49","2","1990s",92,157
"good_average","Good/Average coverage","GH59_2","GH59","2","1990s",81,157
"good_average","Good/Average coverage","HA03_2","HA03","2","1990s",60,157
"good_average","Good/Average coverage","HA04_2","HA04","2","1990s",64,157
"good_average","Good/Average coverage","HA05_2","HA05","2","1990s",70,157
"good_average","Good/Average coverage","HA06_2","HA06","2","1990s",63,157
"good_average","Good/Average coverage","HA07_2","HA07","2","1990s",56,157
"good_average","Good/Average coverage","HA13_2","HA13","2","1990s",73,157
"good_average","Good/Average coverage","BC34_1","BC34","1","1970s",44,157
"good_average","Good/Average coverage","BG83_1","BG83","1","1970s",65,157
"good_average","Good/Average coverage","HA14_2","HA14","2","1990s",44,157
"good_average","Good/Average coverage","HA15_2","HA15","2","1990s",37,157
"good_average","Good/Average coverage","HA16_2","HA16","2","1990s",54,157
"good_average","Good/Average coverage","HA17_2","HA17","2","1990s",64,157
"good_average","Good/Average coverage","HA22_2","HA22","2","1990s",47,157
"good_average","Good/Average coverage","HA23_2","HA23","2","1990s",62,157
"good_average","Good/Average coverage","HA24_2","HA24","2","1990s",65,157
"good_average","Good/Average coverage","HA25_2","HA25","2","1990s",72,157
"good_average","Good/Average coverage","HA26_2","HA26","2","1990s",71,157
"good_average","Good/Average coverage","BG84_1","BG84","1","1970s",56,157
"good_average","Good/Average coverage","HA32_2","HA32","2","1990s",63,157
"good_average","Good/Average coverage","HA33_2","HA33","2","1990s",43,157
"good_average","Good/Average coverage","HA34_2","HA34","2","1990s",75,157
"good_average","Good/Average coverage","HA35_2","HA35","2","1990s",62,157
"good_average","Good/Average coverage","HA36_2","HA36","2","1990s",68,157
"good_average","Good/Average coverage","HA42_2","HA42","2","1990s",42,157
"good_average","Good/Average coverage","HA43_2","HA43","2","1990s",58,157
"good_average","Good/Average coverage","BG85_1","BG85","1","1970s",74,157
"good_average","Good/Average coverage","HA44_2","HA44","2","1990s",87,157
"good_average","Good/Average coverage","HA45_2","HA45","2","1990s",62,157
"good_average","Good/Average coverage","HA52_2","HA52","2","1990s",79,157
"good_average","Good/Average coverage","HA53_2","HA53","2","1990s",67,157
"good_average","Good/Average coverage","HA54_2","HA54","2","1990s",88,157
"good_average","Good/Average coverage","BG86_1","BG86","1","1970s",52,157
"good_average","Good/Average coverage","AD90_3","AD90","3","2010s",66,157
"good_average","Good/Average coverage","AD91_3","AD91","3","2010s",69,157
"good_average","Good/Average coverage","AD92_3","AD92","3","2010s",37,157
"good_average","Good/Average coverage","AD93_3","AD93","3","2010s",42,157
"good_average","Good/Average coverage","AD94_3","AD94","3","2010s",63,157
"good_average","Good/Average coverage","AD95_3","AD95","3","2010s",63,157
"good_average","Good/Average coverage","BG87_1","BG87","1","1970s",40,157
"good_average","Good/Average coverage","AE93_3","AE93","3","2010s",59,157
"good_average","Good/Average coverage","AE94_3","AE94","3","2010s",57,157
"good_average","Good/Average coverage","AE95_3","AE95","3","2010s",74,157
"good_average","Good/Average coverage","AE96_3","AE96","3","2010s",52,157
"good_average","Good/Average coverage","AE97_3","AE97","3","2010s",68,157
"good_average","Good/Average coverage","AE98_3","AE98","3","2010s",77,157
"good_average","Good/Average coverage","AF81_3","AF81","3","2010s",55,157
"good_average","Good/Average coverage","AF82_3","AF82","3","2010s",40,157
"good_average","Good/Average coverage","AF91_3","AF91","3","2010s",53,157
"good_average","Good/Average coverage","AF92_3","AF92","3","2010s",51,157
"good_average","Good/Average coverage","AF93_3","AF93","3","2010s",58,157
"good_average","Good/Average coverage","AF94_3","AF94","3","2010s",57,157
"good_average","Good/Average coverage","AF95_3","AF95","3","2010s",41,157
"good_average","Good/Average coverage","AF96_3","AF96","3","2010s",43,157
"good_average","Good/Average coverage","BG89_1","BG89","1","1970s",38,157
"good_average","Good/Average coverage","AF97_3","AF97","3","2010s",63,157
"good_average","Good/Average coverage","AF98_3","AF98","3","2010s",61,157
"good_average","Good/Average coverage","AF99_3","AF99","3","2010s",65,157
"good_average","Good/Average coverage","BC10_3","BC10","3","2010s",47,157
"good_average","Good/Average coverage","BC11_3","BC11","3","2010s",31,157
"good_average","Good/Average coverage","BC20_3","BC20","3","2010s",74,157
"good_average","Good/Average coverage","BC21_3","BC21","3","2010s",70,157
"good_average","Good/Average coverage","BC22_3","BC22","3","2010s",61,157
"good_average","Good/Average coverage","BC30_3","BC30","3","2010s",40,157
"good_average","Good/Average coverage","BG90_1","BG90","1","1970s",61,157
"good_average","Good/Average coverage","BC31_3","BC31","3","2010s",61,157
"good_average","Good/Average coverage","BC32_3","BC32","3","2010s",59,157
"good_average","Good/Average coverage","BC33_3","BC33","3","2010s",54,157
"good_average","Good/Average coverage","BC34_3","BC34","3","2010s",46,157
"good_average","Good/Average coverage","BC40_3","BC40","3","2010s",41,157
"good_average","Good/Average coverage","BC41_3","BC41","3","2010s",37,157
"good_average","Good/Average coverage","BC42_3","BC42","3","2010s",40,157
"good_average","Good/Average coverage","BC43_3","BC43","3","2010s",59,157
"good_average","Good/Average coverage","BC44_3","BC44","3","2010s",62,157
"good_average","Good/Average coverage","BC45_3","BC45","3","2010s",8,157
"good_average","Good/Average coverage","BG91_1","BG91","1","1970s",52,157
"good_average","Good/Average coverage","BC50_3","BC50","3","2010s",56,157
"good_average","Good/Average coverage","BC51_3","BC51","3","2010s",53,157
"good_average","Good/Average coverage","BC52_3","BC52","3","2010s",47,157
"good_average","Good/Average coverage","BC53_3","BC53","3","2010s",45,157
"good_average","Good/Average coverage","BC54_3","BC54","3","2010s",64,157
"good_average","Good/Average coverage","BC55_3","BC55","3","2010s",56,157
"good_average","Good/Average coverage","BC60_3","BC60","3","2010s",42,157
"good_average","Good/Average coverage","BC62_3","BC62","3","2010s",42,157
"good_average","Good/Average coverage","BG92_1","BG92","1","1970s",57,157
"good_average","Good/Average coverage","BC63_3","BC63","3","2010s",51,157
"good_average","Good/Average coverage","BC64_3","BC64","3","2010s",68,157
"good_average","Good/Average coverage","BC65_3","BC65","3","2010s",56,157
"good_average","Good/Average coverage","BC70_3","BC70","3","2010s",52,157
"good_average","Good/Average coverage","BC71_3","BC71","3","2010s",35,157
"good_average","Good/Average coverage","BC72_3","BC72","3","2010s",58,157
"good_average","Good/Average coverage","BC73_3","BC73","3","2010s",57,157
"good_average","Good/Average coverage","BC74_3","BC74","3","2010s",59,157
"good_average","Good/Average coverage","BC75_3","BC75","3","2010s",72,157
"good_average","Good/Average coverage","BC40_1","BC40","1","1970s",27,157
"good_average","Good/Average coverage","BG93_1","BG93","1","1970s",65,157
"good_average","Good/Average coverage","BC81_3","BC81","3","2010s",65,157
"good_average","Good/Average coverage","BC82_3","BC82","3","2010s",68,157
"good_average","Good/Average coverage","BC83_3","BC83","3","2010s",57,157
"good_average","Good/Average coverage","BC84_3","BC84","3","2010s",75,157
"good_average","Good/Average coverage","BC85_3","BC85","3","2010s",73,157
"good_average","Good/Average coverage","BC93_3","BC93","3","2010s",48,157
"good_average","Good/Average coverage","BC94_3","BC94","3","2010s",89,157
