effect_scale,trait_family,trait_value,variable,variable_label,atlas,atlas_numeric,period,n_species,mean_weighted_beta_value,median_weighted_beta_value,mean_abs_weighted_beta_value,median_abs_weighted_beta_value,supported_positive_share,supported_negative_share,unsupported_share
SD-scaled effect size,Foraging guild,Wading birds,perc_urban,Urban,2,2,1990s,2,-0.07911381079132035,-0.07911381079132035,0.07911381079132035,0.07911381079132035,0,0,1
SD-scaled effect size,Foraging guild,Wading birds,perc_urban,Urban,3,3,2010s,2,0.001207002779231514,0.001207002779231514,0.001207002779231514,0.001207002779231514,0,0,1
SD-scaled effect size,Foraging guild,Wading birds,prec_breeding,Precipitation,1,1,1970s,2,0.01321497139386793,0.01321497139386793,0.1664740985855423,0.1664740985855423,0,0.5,0.5
SD-scaled effect size,Foraging guild,Wading birds,prec_breeding,Precipitation,2,2,1990s,2,-0.15227024377932907,-0.15227024377932907,0.15227024377932907,0.15227024377932907,0,1,0
SD-scaled effect size,Foraging guild,Wading birds,prec_breeding,Precipitation,3,3,2010s,2,-0.15285375801573015,-0.15285375801573015,0.15285375801573015,0.15285375801573015,0,0.5,0.5
SD-scaled effect size,Foraging guild,Wading birds,tmean_breeding,Temperature,1,1,1970s,2,0.45288093638956023,0.45288093638956023,0.45288093638956023,0.45288093638956023,1,0,0
SD-scaled effect size,Foraging guild,Wading birds,tmean_breeding,Temperature,2,2,1990s,2,0.2974068989576869,0.2974068989576869,0.2974068989576869,0.2974068989576869,1,0,0
SD-scaled effect size,Foraging guild,Wading birds,tmean_breeding,Temperature,3,3,2010s,2,0.24239022765971224,0.24239022765971224,0.24239022765971224,0.24239022765971224,1,0,0
SD-scaled effect size,Foraging guild,Woodpeckers,hh,"Habitat
heterogeneity",1,1,1970s,5,0.1453347445169967,0.10830850441896632,0.1453347445169967,0.10830850441896632,0.4,0,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,hh,"Habitat
heterogeneity",2,2,1990s,5,0.22274084857863444,0.21052620612972,0.22274084857863444,0.21052620612972,1,0,0
SD-scaled effect size,Foraging guild,Woodpeckers,hh,"Habitat
heterogeneity",3,3,2010s,5,0.1331781765613303,0.10778574918600288,0.1331781765613303,0.10778574918600288,0.6,0,0.4
SD-scaled effect size,Foraging guild,Woodpeckers,perc_cropland,Cropland,1,1,1970s,5,-0.07673372650791052,-0.1682932030886617,0.22172562957536623,0.21151805998513595,0.2,0.6,0.2
SD-scaled effect size,Foraging guild,Woodpeckers,perc_cropland,Cropland,2,2,1990s,5,0.008279772901701659,0.001685994793844634,0.041673410769974766,0.03333463443363969,0,0,1
SD-scaled effect size,Foraging guild,Woodpeckers,perc_cropland,Cropland,3,3,2010s,5,0.014990330996331928,0.008346955812759762,0.10350933508045532,0.03668207638166072,0.2,0.2,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,perc_forest,Forest,1,1,1970s,5,0.4567328764526298,0.4993398798831317,0.4567328764526298,0.4993398798831317,1,0,0
SD-scaled effect size,Foraging guild,Woodpeckers,perc_forest,Forest,2,2,1990s,5,0.5122838922991511,0.5165282934469358,0.5122838922991511,0.5165282934469358,1,0,0
SD-scaled effect size,Foraging guild,Woodpeckers,perc_forest,Forest,3,3,2010s,5,0.49749606832722604,0.46543954383205577,0.49749606832722604,0.46543954383205577,1,0,0
SD-scaled effect size,Foraging guild,Woodpeckers,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,5,0.008233406322751744,-9.024582242911154e-4,0.027484874035976183,0.03117369288924036,0,0,1
SD-scaled effect size,Foraging guild,Woodpeckers,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,5,0.06234719617455678,0.01726443544088905,0.06234719617455678,0.01726443544088905,0.4,0,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,5,0.0719744960278671,0.036805818627884894,0.0719744960278671,0.036805818627884894,0.2,0,0.8
SD-scaled effect size,Foraging guild,Woodpeckers,perc_pasture,Pasture,1,1,1970s,5,-0.015591649138435849,6.286322514174167e-4,0.040332979686058874,0.05481562492074748,0,0,1
SD-scaled effect size,Foraging guild,Woodpeckers,perc_pasture,Pasture,2,2,1990s,5,-0.04463152931494706,-0.015244273691722465,0.04463152931494706,0.015244273691722465,0,0,1
SD-scaled effect size,Foraging guild,Woodpeckers,perc_pasture,Pasture,3,3,2010s,5,0.01416632667509055,3.535175595421226e-4,0.06576391861170869,0.0879805410861906,0.2,0.2,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,perc_urban,Urban,1,1,1970s,5,0.0357880509973385,-0.00949245024085239,0.06859487654638625,0.05131098337969298,0.2,0,0.8
SD-scaled effect size,Foraging guild,Woodpeckers,perc_urban,Urban,2,2,1990s,5,0.030341268659992635,0.0032243358420288794,0.0685787290674211,0.07586455928111654,0.2,0,0.8
SD-scaled effect size,Foraging guild,Woodpeckers,perc_urban,Urban,3,3,2010s,5,0.04157511745640357,0.01554557321688695,0.13368151686662486,0.20573048411209038,0.4,0.2,0.4
SD-scaled effect size,Foraging guild,Woodpeckers,prec_breeding,Precipitation,1,1,1970s,5,0.08375268724758597,0.027960515786952536,0.08375268724758597,0.027960515786952536,0.2,0,0.8
SD-scaled effect size,Foraging guild,Woodpeckers,prec_breeding,Precipitation,2,2,1990s,5,-0.12643423986347485,-0.15789781920157253,0.1321401953192699,0.15789781920157253,0,0.4,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,prec_breeding,Precipitation,3,3,2010s,5,0.09105837733048439,0.16630934189157617,0.15795393341993266,0.1672388902236207,0.6,0.2,0.2
SD-scaled effect size,Foraging guild,Woodpeckers,tmean_breeding,Temperature,1,1,1970s,5,-0.16628615296236154,-0.10206617325548067,0.17638432616311503,0.10206617325548067,0,0.4,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,tmean_breeding,Temperature,2,2,1990s,5,-0.13261642792475786,-0.03938253164530175,0.13261642792475786,0.03938253164530175,0,0.4,0.6
SD-scaled effect size,Foraging guild,Woodpeckers,tmean_breeding,Temperature,3,3,2010s,5,0.02820083551672497,-1.3732953206474345e-4,0.03976146204894952,0.012152432349959181,0.2,0,0.8
SD-scaled effect size,Migratory strategy,long-distance,hh,"Habitat
heterogeneity",1,1,1970s,44,0.07156729139939674,0.04119654178279711,0.09561342703220638,0.07823613678642422,0.3409090909090909,0.045454545454545456,0.6136363636363636
SD-scaled effect size,Migratory strategy,long-distance,hh,"Habitat
heterogeneity",2,2,1990s,44,0.13511045669915647,0.12680462644392027,0.13524400145969906,0.12680462644392027,0.5909090909090909,0,0.4090909090909091
SD-scaled effect size,Migratory strategy,long-distance,hh,"Habitat
heterogeneity",3,3,2010s,44,0.11387628481347495,0.12064520203711177,0.12472195573361695,0.12064520203711177,0.45454545454545453,0.022727272727272728,0.5227272727272727
SD-scaled effect size,Migratory strategy,long-distance,perc_cropland,Cropland,1,1,1970s,44,-2.7178629920532327e-4,0.02744738340577372,0.1708196460958607,0.14238469440823542,0.3181818181818182,0.1590909090909091,0.5227272727272727
SD-scaled effect size,Migratory strategy,long-distance,perc_cropland,Cropland,2,2,1990s,44,0.04937499170466113,0.041221512163965454,0.20529043456484936,0.172316005043484,0.36363636363636365,0.20454545454545456,0.4318181818181818
SD-scaled effect size,Migratory strategy,long-distance,perc_cropland,Cropland,3,3,2010s,44,0.006421556294014272,0.03491611674780663,0.22476258243479236,0.2107164493249472,0.3181818181818182,0.25,0.4318181818181818
SD-scaled effect size,Migratory strategy,long-distance,perc_forest,Forest,1,1,1970s,44,0.05542137043489983,0.05003643983342815,0.17660629326041488,0.15543034409100032,0.38636363636363635,0.1590909090909091,0.45454545454545453
SD-scaled effect size,Migratory strategy,long-distance,perc_forest,Forest,2,2,1990s,44,0.07632025860781022,0.04287788648413528,0.20567316299323402,0.16359436425502188,0.4090909090909091,0.13636363636363635,0.45454545454545453
SD-scaled effect size,Migratory strategy,long-distance,perc_forest,Forest,3,3,2010s,44,0.08055114082510008,0.04009416196635057,0.22256358770221332,0.1875513092146881,0.4318181818181818,0.20454545454545456,0.36363636363636365
SD-scaled effect size,Migratory strategy,long-distance,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,44,0.038687782462587715,0.02501466050466546,0.05681453225721899,0.04459735153781055,0.20454545454545456,0.022727272727272728,0.7727272727272727
SD-scaled effect size,Migratory strategy,long-distance,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,44,0.04050321777857128,0.019223549188574746,0.07577173896203203,0.053211845735145875,0.22727272727272727,0.06818181818181818,0.7045454545454546
SD-scaled effect size,Migratory strategy,long-distance,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,44,0.01920442312693185,6.797092102289192e-5,0.08432206836351953,0.06258606777260367,0.25,0.13636363636363635,0.6136363636363636
SD-scaled effect size,Migratory strategy,long-distance,perc_pasture,Pasture,1,1,1970s,44,0.039140170372646915,0.027699585023222444,0.06350746955523909,0.04251718001345407,0.20454545454545456,0.06818181818181818,0.7272727272727273
SD-scaled effect size,Migratory strategy,long-distance,perc_pasture,Pasture,2,2,1990s,44,0.06635895043804846,0.07895177607836207,0.12059712744348625,0.10579621574890696,0.5,0.09090909090909091,0.4090909090909091
SD-scaled effect size,Migratory strategy,long-distance,perc_pasture,Pasture,3,3,2010s,44,0.12890984549859139,0.10535681160495343,0.1417219494654804,0.11027111512036944,0.5681818181818182,0.022727272727272728,0.4090909090909091
SD-scaled effect size,Migratory strategy,long-distance,perc_urban,Urban,1,1,1970s,44,0.004445007014816598,0.013132868622946376,0.13687335715958357,0.11096003976723322,0.3181818181818182,0.22727272727272727,0.45454545454545453
SD-scaled effect size,Migratory strategy,long-distance,perc_urban,Urban,2,2,1990s,44,0.01030061638369889,0.00952030023416494,0.14911764605082345,0.11790921941319005,0.3409090909090909,0.25,0.4090909090909091
SD-scaled effect size,Migratory strategy,long-distance,perc_urban,Urban,3,3,2010s,44,-0.020351239104179353,5.18526255253775e-4,0.1676970119412041,0.14381229482950622,0.3181818181818182,0.29545454545454547,0.38636363636363635
SD-scaled effect size,Migratory strategy,long-distance,prec_breeding,Precipitation,1,1,1970s,44,-0.09244461144808101,-0.07886928709418448,0.16342639385034446,0.15018127732481568,0.11363636363636363,0.4772727272727273,0.4090909090909091
SD-scaled effect size,Migratory strategy,long-distance,prec_breeding,Precipitation,2,2,1990s,44,-0.10727295122310242,-0.09774006549311645,0.13353971853117805,0.12114673015058408,0.045454545454545456,0.45454545454545453,0.5
SD-scaled effect size,Migratory strategy,long-distance,prec_breeding,Precipitation,3,3,2010s,44,-0.1677229435814744,-0.1835578009365682,0.2141048010339577,0.19334878020339902,0.06818181818181818,0.5,0.4318181818181818
SD-scaled effect size,Migratory strategy,long-distance,tmean_breeding,Temperature,1,1,1970s,44,0.14611834848419986,0.09660771980289709,0.20975108819649682,0.13061429414587794,0.5681818181818182,0.1590909090909091,0.2727272727272727
SD-scaled effect size,Migratory strategy,long-distance,tmean_breeding,Temperature,2,2,1990s,44,0.14820568808274687,0.10318258120610367,0.1984752273597424,0.13545839455066516,0.5,0.13636363636363635,0.36363636363636365
SD-scaled effect size,Migratory strategy,long-distance,tmean_breeding,Temperature,3,3,2010s,44,0.20285593349828973,0.16499904270993443,0.217494698294722,0.16499904270993443,0.5227272727272727,0.022727272727272728,0.45454545454545453
SD-scaled effect size,Migratory strategy,sedentary,hh,"Habitat
heterogeneity",1,1,1970s,35,0.06362518248871313,0.035908123011443895,0.07568224362779968,0.05684172469110679,0.2571428571428571,0.02857142857142857,0.7142857142857143
SD-scaled effect size,Migratory strategy,sedentary,hh,"Habitat
heterogeneity",2,2,1990s,35,0.15224325301275013,0.16395410682025055,0.15892241867650336,0.16395410682025055,0.7428571428571429,0,0.2571428571428571
SD-scaled effect size,Migratory strategy,sedentary,hh,"Habitat
heterogeneity",3,3,2010s,35,0.11724562520575307,0.11605619579879523,0.11798136290586518,0.11605619579879523,0.5714285714285714,0,0.42857142857142855
SD-scaled effect size,Migratory strategy,sedentary,perc_cropland,Cropland,1,1,1970s,35,0.21180781393818934,0.20141890389757838,0.22389456022305426,0.21151805998513595,0.6857142857142857,0.02857142857142857,0.2857142857142857
SD-scaled effect size,Migratory strategy,sedentary,perc_cropland,Cropland,2,2,1990s,35,0.18553582643950967,0.17853810343170068,0.21559017428549074,0.1933019857823049,0.6,0.02857142857142857,0.37142857142857144
SD-scaled effect size,Migratory strategy,sedentary,perc_cropland,Cropland,3,3,2010s,35,0.22765307188864775,0.2526306500068381,0.24381309968479076,0.2526306500068381,0.7142857142857143,0.02857142857142857,0.2571428571428571
SD-scaled effect size,Migratory strategy,sedentary,perc_forest,Forest,1,1,1970s,35,0.28679396003007945,0.31322968470942497,0.29457814488258627,0.31322968470942497,0.8285714285714286,0.02857142857142857,0.14285714285714285
SD-scaled effect size,Migratory strategy,sedentary,perc_forest,Forest,2,2,1990s,35,0.3063117136437496,0.320200398030563,0.3357975056796311,0.320200398030563,0.7428571428571429,0.08571428571428572,0.17142857142857143
SD-scaled effect size,Migratory strategy,sedentary,perc_forest,Forest,3,3,2010s,35,0.28446647247364465,0.34251321516315864,0.33809970539802536,0.34251321516315864,0.6857142857142857,0.11428571428571428,0.2
SD-scaled effect size,Migratory strategy,sedentary,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,35,0.03305152961008818,0.02658124132148833,0.041074790105968,0.030584613271315484,0.11428571428571428,0,0.8857142857142857
SD-scaled effect size,Migratory strategy,sedentary,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,35,0.04356941519268473,0.004883297231240238,0.06284220340528104,0.02738410251490773,0.2,0.02857142857142857,0.7714285714285715
SD-scaled effect size,Migratory strategy,sedentary,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,35,0.044371781629651164,0.028686258551068055,0.07377157092820687,0.03461931853651286,0.2571428571428571,0.05714285714285714,0.6857142857142857
SD-scaled effect size,Migratory strategy,sedentary,perc_pasture,Pasture,1,1,1970s,35,0.0305229083621247,0.009254219718833648,0.05287197377368786,0.0231213534110191,0.22857142857142856,0.02857142857142857,0.7428571428571429
SD-scaled effect size,Migratory strategy,sedentary,perc_pasture,Pasture,2,2,1990s,35,0.004768897578049676,-3.3760136428670706e-4,0.05362389412361516,0.03135278165894856,0.14285714285714285,0.11428571428571428,0.7428571428571429
SD-scaled effect size,Migratory strategy,sedentary,perc_pasture,Pasture,3,3,2010s,35,0.019944764254139585,0.003694252143532285,0.0529371188234737,0.03681909152147371,0.22857142857142856,0.05714285714285714,0.7142857142857143
SD-scaled effect size,Migratory strategy,sedentary,perc_urban,Urban,1,1,1970s,35,0.14255082899024904,0.15247152333929923,0.16289363879816093,0.15247152333929923,0.5428571428571428,0.02857142857142857,0.42857142857142855
SD-scaled effect size,Migratory strategy,sedentary,perc_urban,Urban,2,2,1990s,35,0.1310467541208211,0.11976817256615381,0.1469155395946139,0.12919772289376313,0.5714285714285714,0,0.42857142857142855
SD-scaled effect size,Migratory strategy,sedentary,perc_urban,Urban,3,3,2010s,35,0.2068851992510605,0.20573048411209038,0.22117115220435268,0.20573048411209038,0.6571428571428571,0,0.34285714285714286
SD-scaled effect size,Migratory strategy,sedentary,prec_breeding,Precipitation,1,1,1970s,35,0.018651336961451274,-0.009962147332186502,0.15934305097499715,0.12449310163056489,0.22857142857142856,0.2857142857142857,0.4857142857142857
SD-scaled effect size,Migratory strategy,sedentary,prec_breeding,Precipitation,2,2,1990s,35,-0.08421775036193406,-0.09423064710389975,0.11116052641811326,0.11412705451656828,0.08571428571428572,0.42857142857142855,0.4857142857142857
SD-scaled effect size,Migratory strategy,sedentary,prec_breeding,Precipitation,3,3,2010s,35,-0.03683056433513498,-0.07702154249282561,0.1606583765326624,0.1338129458426208,0.22857142857142856,0.42857142857142855,0.34285714285714286
SD-scaled effect size,Migratory strategy,sedentary,tmean_breeding,Temperature,1,1,1970s,35,0.059416142439031996,0.006374847381575686,0.17108737533458782,0.12234559378939215,0.37142857142857144,0.17142857142857143,0.45714285714285713
SD-scaled effect size,Migratory strategy,sedentary,tmean_breeding,Temperature,2,2,1990s,35,-0.014896815528395327,-0.011600182953639095,0.17672488731912164,0.10422110078396854,0.17142857142857143,0.34285714285714286,0.4857142857142857
SD-scaled effect size,Migratory strategy,sedentary,tmean_breeding,Temperature,3,3,2010s,35,0.033199354015228597,0.0012781403521685728,0.12090451507794424,0.0671951262037316,0.2,0.14285714285714285,0.6571428571428571
SD-scaled effect size,Migratory strategy,sedentary and short-distance,hh,"Habitat
heterogeneity",1,1,1970s,31,0.09272960772043776,0.057741008883719774,0.09827021260324499,0.057956430004126674,0.2903225806451613,0,0.7096774193548387
SD-scaled effect size,Migratory strategy,sedentary and short-distance,hh,"Habitat
heterogeneity",2,2,1990s,31,0.13645883178908397,0.12854538541312738,0.13645883178908397,0.12854538541312738,0.5806451612903226,0,0.41935483870967744
SD-scaled effect size,Migratory strategy,sedentary and short-distance,hh,"Habitat
heterogeneity",3,3,2010s,31,0.10185901367326179,0.08484832165023974,0.10525559207805453,0.08484832165023974,0.4838709677419355,0,0.5161290322580645
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_cropland,Cropland,1,1,1970s,31,0.03972988440557177,0.05666331656280656,0.2042087462549973,0.1551801308366061,0.3548387096774194,0.16129032258064516,0.4838709677419355
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_cropland,Cropland,2,2,1990s,31,0.037956397973198906,0.07197009595352066,0.20168721611528576,0.0884729978955313,0.3548387096774194,0.12903225806451613,0.5161290322580645
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_cropland,Cropland,3,3,2010s,31,0.025890864976700203,0.008346955812759762,0.18696495808966976,0.13456726923802895,0.3870967741935484,0.12903225806451613,0.4838709677419355
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_forest,Forest,1,1,1970s,31,0.1685640773926855,0.18912561612298331,0.23371105061019873,0.21748838460144615,0.7096774193548387,0.0967741935483871,0.1935483870967742
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_forest,Forest,2,2,1990s,31,0.16163648637284822,0.17533467823521237,0.26095296282249186,0.22750245423961926,0.6451612903225806,0.0967741935483871,0.25806451612903225
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_forest,Forest,3,3,2010s,31,0.15503431046142727,0.14875666423187253,0.2418440215133097,0.2287952558503086,0.6129032258064516,0.12903225806451613,0.25806451612903225
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,31,0.04660834548184477,0.04689133627436472,0.059589582273952675,0.052981087859074044,0.25806451612903225,0,0.7419354838709677
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,31,0.051059866080078106,0.057649056095229065,0.08377099652166166,0.07342792020810673,0.41935483870967744,0.06451612903225806,0.5161290322580645
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,31,0.022376588385939054,0.02529731690724593,0.090610148841156,0.05078228906473997,0.22580645161290322,0.16129032258064516,0.6129032258064516
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_pasture,Pasture,1,1,1970s,31,0.02264683896713087,-4.315475007160248e-4,0.04593881386016078,0.01609085373511477,0.16129032258064516,0,0.8387096774193549
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_pasture,Pasture,2,2,1990s,31,0.004521778840687932,0.003732699246913804,0.08004955344208092,0.06292209959962304,0.1935483870967742,0.16129032258064516,0.6451612903225806
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_pasture,Pasture,3,3,2010s,31,0.0819562735798181,0.056360430177617646,0.09811251105373921,0.08015575401969399,0.45161290322580644,0.03225806451612903,0.5161290322580645
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_urban,Urban,1,1,1970s,31,0.055101312139025985,0.03721203385081548,0.16325719487291487,0.13656644094818274,0.4838709677419355,0.16129032258064516,0.3548387096774194
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_urban,Urban,2,2,1990s,31,0.10308712865153394,0.09061061991073642,0.1736100704072638,0.1813159666666243,0.4838709677419355,0.12903225806451613,0.3870967741935484
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_urban,Urban,3,3,2010s,31,0.13403807087102937,0.1121215950798836,0.17566859544418184,0.16305450229064328,0.6129032258064516,0.06451612903225806,0.3225806451612903
SD-scaled effect size,Migratory strategy,sedentary and short-distance,prec_breeding,Precipitation,1,1,1970s,31,-0.08202691017524794,-0.10822378797739954,0.1488020530133754,0.15159522042195314,0.0967741935483871,0.41935483870967744,0.4838709677419355
SD-scaled effect size,Migratory strategy,sedentary and short-distance,prec_breeding,Precipitation,2,2,1990s,31,-0.13814197033718054,-0.15789781920157253,0.15486268989935276,0.15789781920157253,0.03225806451612903,0.5806451612903226,0.3870967741935484
SD-scaled effect size,Migratory strategy,sedentary and short-distance,prec_breeding,Precipitation,3,3,2010s,31,-0.11322805853177333,-0.08010261069860748,0.13066661862464676,0.11544336750674368,0.03225806451612903,0.41935483870967744,0.5483870967741935
SD-scaled effect size,Migratory strategy,sedentary and short-distance,tmean_breeding,Temperature,1,1,1970s,31,0.04842189127496875,0.02473946034678315,0.11130083378462628,0.05669773906652364,0.25806451612903225,0.12903225806451613,0.6129032258064516
SD-scaled effect size,Migratory strategy,sedentary and short-distance,tmean_breeding,Temperature,2,2,1990s,31,0.06904882243837666,0.04424633382419898,0.15620642539860194,0.14515836871594254,0.41935483870967744,0.1935483870967742,0.3870967741935484
SD-scaled effect size,Migratory strategy,sedentary and short-distance,tmean_breeding,Temperature,3,3,2010s,31,0.055400498451592915,0.01548213171797684,0.08526679323476624,0.03643999879506379,0.25806451612903225,0.03225806451612903,0.7096774193548387
SD-scaled effect size,Migratory strategy,short-and long-distance,hh,"Habitat
heterogeneity",1,1,1970s,8,0.28047627933942015,0.2858390209462127,0.28047627933942015,0.2858390209462127,0.75,0,0.25
SD-scaled effect size,Migratory strategy,short-and long-distance,hh,"Habitat
heterogeneity",2,2,1990s,8,0.18192568120814978,0.20343630421870793,0.18192568120814978,0.20343630421870793,0.625,0,0.375
SD-scaled effect size,Migratory strategy,short-and long-distance,hh,"Habitat
heterogeneity",3,3,2010s,8,0.205709245512957,0.19352615790072009,0.205709245512957,0.19352615790072009,0.75,0,0.25
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_cropland,Cropland,1,1,1970s,8,-0.21575832161436612,-0.1838703908091783,0.3543576414152752,0.3767295133290574,0.125,0.5,0.375
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_cropland,Cropland,2,2,1990s,8,-0.18197123350020475,-0.1063611630909683,0.4103738434358374,0.34703830415056935,0.375,0.375,0.25
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_cropland,Cropland,3,3,2010s,8,-0.217428535387435,-0.31493760668300336,0.42555148920361197,0.37203046534216055,0.375,0.625,0
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_forest,Forest,1,1,1970s,8,-0.12380452359955495,-0.12530887248635053,0.28536301246902507,0.2990719802683577,0.25,0.5,0.25
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_forest,Forest,2,2,1990s,8,-0.1648179829329023,-0.18568712445008778,0.36856504265097134,0.41286184318081987,0.375,0.5,0.125
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_forest,Forest,3,3,2010s,8,-0.17131557275552592,-0.21022292584699717,0.3219766107289827,0.39052127254832225,0.25,0.5,0.25
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,8,-0.00777766610688534,-0.007834770072772855,0.08447613412099167,0.0527376993664119,0.125,0.125,0.75
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,8,0.020219427834401848,-0.013700093686270504,0.07892117976439589,0.06818197056871235,0.375,0,0.625
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,8,-0.08997180406501717,-0.04624377019896008,0.1157762404051079,0.09623505649269752,0,0.25,0.75
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_pasture,Pasture,1,1,1970s,8,0.04589624609531133,0.03230368700985166,0.058974010727653646,0.04762656773769479,0.25,0,0.75
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_pasture,Pasture,2,2,1990s,8,0.0518066996333575,0.040635147259018324,0.094182183027355,0.10574107505706289,0.5,0,0.5
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_pasture,Pasture,3,3,2010s,8,0.11442600950900748,0.12067500160422076,0.11442600950900748,0.12067500160422076,0.625,0,0.375
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_urban,Urban,1,1,1970s,8,-0.1551191893749065,-0.16654358604109026,0.23618712004307385,0.29091724971388977,0.125,0.5,0.375
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_urban,Urban,2,2,1990s,8,-0.08378835946703893,-0.06842577615348651,0.15931491106994156,0.1554615284906523,0.125,0.375,0.5
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_urban,Urban,3,3,2010s,8,0.0040055480732603035,-7.4971420888848e-4,0.12362296626422022,0.08835475350898858,0.25,0.25,0.5
SD-scaled effect size,Migratory strategy,short-and long-distance,prec_breeding,Precipitation,1,1,1970s,8,-0.1657250239203119,-0.05992150208833061,0.17230315132123442,0.05992150208833061,0,0.375,0.625
SD-scaled effect size,Migratory strategy,short-and long-distance,prec_breeding,Precipitation,2,2,1990s,8,-0.1946631295940984,-0.22780236260787,0.20364981209964025,0.22780236260787,0,0.5,0.5
SD-scaled effect size,Migratory strategy,short-and long-distance,prec_breeding,Precipitation,3,3,2010s,8,-0.08549989954828974,0.03467083503425247,0.19819923679278392,0.1328503588312785,0.25,0.25,0.5
SD-scaled effect size,Migratory strategy,short-and long-distance,tmean_breeding,Temperature,1,1,1970s,8,0.17331114614659698,0.17255369341046423,0.2941190582128521,0.26218218572380864,0.5,0.375,0.125
SD-scaled effect size,Migratory strategy,short-and long-distance,tmean_breeding,Temperature,2,2,1990s,8,0.19776073463422672,0.14289242664029067,0.28591107449780817,0.17913979269672164,0.5,0.125,0.375
SD-scaled effect size,Migratory strategy,short-and long-distance,tmean_breeding,Temperature,3,3,2010s,8,0.19127298421408007,0.1519616113290491,0.21802091400488918,0.1519616113290491,0.5,0,0.5
SD-scaled effect size,Migratory strategy,short-distance,hh,"Habitat
heterogeneity",1,1,1970s,39,0.12225214659291567,0.05299673180812894,0.13807093927646816,0.09845209527670339,0.38461538461538464,0,0.6153846153846154
SD-scaled effect size,Migratory strategy,short-distance,hh,"Habitat
heterogeneity",2,2,1990s,39,0.1694397523234342,0.13757498860727457,0.171557961770836,0.13757498860727457,0.5384615384615384,0,0.46153846153846156
SD-scaled effect size,Migratory strategy,short-distance,hh,"Habitat
heterogeneity",3,3,2010s,39,0.15977365703848762,0.14752357038467245,0.1636749112256983,0.14752357038467245,0.5641025641025641,0,0.4358974358974359
SD-scaled effect size,Migratory strategy,short-distance,perc_cropland,Cropland,1,1,1970s,39,-0.060823585206383445,-0.03321903100889495,0.21998819492217075,0.20107961879692388,0.23076923076923078,0.358974358974359,0.41025641025641024
SD-scaled effect size,Migratory strategy,short-distance,perc_cropland,Cropland,2,2,1990s,39,-0.06651624299706604,-2.141595436997481e-4,0.20096785558728417,0.13441005753329877,0.23076923076923078,0.28205128205128205,0.48717948717948717
SD-scaled effect size,Migratory strategy,short-distance,perc_cropland,Cropland,3,3,2010s,39,-0.06430927404530352,6.27291114277538e-6,0.20805245650068438,0.16346751902822132,0.23076923076923078,0.38461538461538464,0.38461538461538464
