"","kvadratkod","survey","tmean_winter"
"FF41","FF41","FF41_2",-0.215903193422366
"FF42","FF42","FF42_2",-0.156726049759726
"FF43","FF43","FF43_2",-0.209670017777797
"FF44","FF44","FF44_2",-0.112373196718285
"FF45","FF45","FF45_2",-0.0425362104145014
"FF46","FF46","FF46_2",0.0216978080904587
"FF47","FF47","FF47_2",0.0251877260675777
"FF48","FF48","FF48_2",0.0173846648947631
"FF49","FF49","FF49_2",0.067196031092843
"FF50","FF50","FF50_2",-0.217711252783761
"FF51","FF51","FF51_2",-0.407653963460806
"FF52","FF52","FF52_2",-0.376231783816897
"FF53","FF53","FF53_2",-0.262615705371482
"FF54","FF54","FF54_2",-0.157708122430302
"FF55","FF55","FF55_2",-0.100737624336741
"FF56","FF56","FF56_2",-0.0676505605567146
"FF57","FF57","FF57_2",-0.0491434489609655
"FF60","FF60","FF60_2",-0.273152926989028
"FF61","FF61","FF61_2",-0.459158312671943
"FF62","FF62","FF62_2",-0.46180814638493
"FF63","FF63","FF63_2",-0.378762708239906
"FF64","FF64","FF64_2",-0.258896897688706
"FF65","FF65","FF65_2",-0.207695652102422
"FF66","FF66","FF66_2",-0.246920376473036
"FF67","FF67","FF67_2",-0.232712304064355
"FF68","FF68","FF68_2",-0.14029688206841
"FF69","FF69","FF69_2",-0.157097012852638
"FF70","FF70","FF70_2",-0.290836135824101
"FF71","FF71","FF71_2",-0.400019860476904
"FF72","FF72","FF72_2",-0.34630441949578
"FF73","FF73","FF73_2",-0.301653428869135
"FF74","FF74","FF74_2",-0.196622820958319
"FF75","FF75","FF75_2",-0.192067631704394
"FF76","FF76","FF76_2",-0.246735858008043
"FF77","FF77","FF77_2",-0.270194734353685
"FF78","FF78","FF78_2",-0.270940781848275
"FF79","FF79","FF79_2",-0.222686148446603
"FF80","FF80","FF80_2",-0.302435643577034
"FF81","FF81","FF81_2",-0.371841025685217
"FF82","FF82","FF82_2",-0.367436131711118
"FF83","FF83","FF83_2",-0.414680033727135
"FF84","FF84","FF84_2",-0.290697451888498
"FF85","FF85","FF85_2",-0.240152945002712
"FF86","FF86","FF86_2",-0.260951331582783
"FF87","FF87","FF87_2",-0.289579095129856
"FF88","FF88","FF88_2",-0.322199421852807
"FF89","FF89","FF89_2",-0.328608569160129
"FF90","FF90","FF90_2",-0.244072668344458
"FF91","FF91","FF91_2",-0.302101986382209
"FF92","FF92","FF92_2",-0.40661653025398
"FF93","FF93","FF93_2",-0.496191658259817
"FF94","FF94","FF94_2",-0.417957597381697
"FF95","FF95","FF95_2",-0.328177076042802
"FF96","FF96","FF96_2",-0.354223693321877
"FF97","FF97","FF97_2",-0.427051279439205
"FF98","FF98","FF98_2",-0.461291977122901
"FF99","FF99","FF99_2",-0.447068774803219
"FG00","FG00","FG00_2",0.426702169943671
"FG03","FG03","FG03_2",0.425871883999173
"FG04","FG04","FG04_2",0.377290218194637
"FG05","FG05","FG05_2",0.301409184265038
"FG06","FG06","FG06_2",0.224777088479776
"FG07","FG07","FG07_2",0.16770478601523
"FG08","FG08","FG08_2",0.0490858051622034
"FG09","FG09","FG09_2",0.199384982949056
"FG13","FG13","FG13_2",0.347432870597997
"FG14","FG14","FG14_2",0.291108453359792
"FG15","FG15","FG15_2",0.237737591693834
"FG16","FG16","FG16_2",0.138018033711061
"FG17","FG17","FG17_2",0.0557195424679144
"FG18","FG18","FG18_2",-0.0416648404738975
"FG19","FG19","FG19_2",0.00644911778957002
"FG23","FG23","FG23_2",0.279845003411033
"FG24","FG24","FG24_2",0.264031651000861
"FG25","FG25","FG25_2",0.194257513226498
"FG26","FG26","FG26_2",0.0543962377933866
"FG27","FG27","FG27_2",0.0860813301087503
"FG28","FG28","FG28_2",-0.0129028349131277
"FG29","FG29","FG29_2",-0.00149890757311366
"FG31","FG31","FG31_2",0.30678808838631
"FG33","FG33","FG33_2",0.256956537060589
"FG34","FG34","FG34_2",0.206470788292161
"FG35","FG35","FG35_2",0.140066932373499
"FG36","FG36","FG36_2",0.0323340325911835
"FG37","FG37","FG37_2",0.0535676662801897
"FG38","FG38","FG38_2",-0.0491649129168832
"FG39","FG39","FG39_2",-0.035515173341768
"FG41","FG41","FG41_2",0.246855613220154
"FG42","FG42","FG42_2",0.252536183603558
"FG43","FG43","FG43_2",0.234582919679545
"FG44","FG44","FG44_2",0.168349811542679
"FG45","FG45","FG45_2",0.096971893035891
"FG46","FG46","FG46_2",0.0615563092838072
"FG47","FG47","FG47_2",-0.0413712668324739
"FG48","FG48","FG48_2",-0.0316389392437502
"FG49","FG49","FG49_2",-0.125738757482084
"FG50","FG50","FG50_2",0.238130736350158
"FG51","FG51","FG51_2",0.239648150181857
"FG52","FG52","FG52_2",0.227395279933452
"FG53","FG53","FG53_2",0.162798915029731
"FG54","FG54","FG54_2",0.037073705677906
"FG55","FG55","FG55_2",-0.0983829303062058
"FG56","FG56","FG56_2",-0.102584670707428
"FG57","FG57","FG57_2",-0.109317757841055
"FG58","FG58","FG58_2",-0.133551224971096
"FG59","FG59","FG59_2",-0.169489015961904
"FG60","FG60","FG60_2",0.220684465740773
"FG61","FG61","FG61_2",0.198701698078934
"FG62","FG62","FG62_2",0.0958344742789392
"FG63","FG63","FG63_2",0.0339779048529547
"FG64","FG64","FG64_2",-0.114248125799167
"FG65","FG65","FG65_2",-0.185059272408263
"FG66","FG66","FG66_2",-0.101828738768419
"FG67","FG67","FG67_2",-0.103516038186776
"FG68","FG68","FG68_2",-0.165920865707151
"FG69","FG69","FG69_2",-0.2038796101379
"FG70","FG70","FG70_2",0.127561186815067
"FG71","FG71","FG71_2",-0.00158506943934622
"FG72","FG72","FG72_2",0.0123141576472007
"FG73","FG73","FG73_2",-0.0820191311600867
"FG74","FG74","FG74_2",-0.392781283967657
"FG75","FG75","FG75_2",-0.43053672051042
"FG76","FG76","FG76_2",-0.224549301434346
"FG77","FG77","FG77_2",-0.200880338606114
"FG78","FG78","FG78_2",-0.255815168639716
"FG79","FG79","FG79_2",-0.266860740958755
"FG80","FG80","FG80_2",-0.0810568454080068
"FG81","FG81","FG81_2",-0.0416123540731523
"FG82","FG82","FG82_2",0.0578633416244951
"FG83","FG83","FG83_2",0.00435630184783276
"FG84","FG84","FG84_2",-0.345044138294715
"FG85","FG85","FG85_2",-0.287609117878708
"FG86","FG86","FG86_2",-0.243931572918547
"FG87","FG87","FG87_2",-0.215414164468281
"FG88","FG88","FG88_2",-0.283240179631154
"FG89","FG89","FG89_2",-0.311571000633653
"FG90","FG90","FG90_2",-0.018124384615185
"FG91","FG91","FG91_2",0.0374547998068867
"FG92","FG92","FG92_2",0.0983002093345254
"FG93","FG93","FG93_2",0.0986377505089822
"FG94","FG94","FG94_2",-0.0452858959907182
"FG95","FG95","FG95_2",-0.170968420609682
"FG96","FG96","FG96_2",-0.1618191743909
"FG97","FG97","FG97_2",-0.156485032478497
"FG98","FG98","FG98_2",-0.214098026196154
"FG99","FG99","FG99_2",-0.272651744012799
"FH01","FH01","FH01_2",0.233333349227905
"FH02","FH02","FH02_2",0.265621493594565
"FH03","FH03","FH03_2",0.314274625548412
"FH04","FH04","FH04_2",0.271387921661948
"FH05","FH05","FH05_2",0.323528525028275
"FH06","FH06","FH06_2",0.353824965732756
"FH07","FH07","FH07_2",0.379675166346689
"FH08","FH08","FH08_2",0.398932557989278
"FH10","FH10","FH10_2",0.22858433454312
"FH11","FH11","FH11_2",0.239943502631119
"FH12","FH12","FH12_2",0.247516743971258
"FH13","FH13","FH13_2",0.262074417178603
"FH14","FH14","FH14_2",0.264093119441313
"FH15","FH15","FH15_2",0.316892516924674
"FH16","FH16","FH16_2",0.348917321848749
"FH17","FH17","FH17_2",0.36192300282817
"FH18","FH18","FH18_2",0.355950935380242
"FH20","FH20","FH20_2",0.198645369043096
"FH21","FH21","FH21_2",0.241666674613952
"FH22","FH22","FH22_2",0.2435210036215
"FH23","FH23","FH23_2",0.235249786885879
"FH24","FH24","FH24_2",0.259238508195255
"FH25","FH25","FH25_2",0.303780604766014
"FH27","FH27","FH27_2",0.358333349227905
"FH28","FH28","FH28_2",0.327489171042499
"FH29","FH29","FH29_2",0.327752703523808
"FH31","FH31","FH31_2",0.241666674613953
"FH32","FH32","FH32_2",0.221552078471579
"FH33","FH33","FH33_2",0.209814614763472
"FH34","FH34","FH34_2",0.257283839782174
"FH35","FH35","FH35_2",0.282385290227901
"FH36","FH36","FH36_2",0.321441974866759
"FH37","FH37","FH37_2",0.333327053789127
"FH42","FH42","FH42_2",0.18553645007487
"FH43","FH43","FH43_2",0.204231495638045
"FH44","FH44","FH44_2",0.265814106676688
"FH45","FH45","FH45_2",0.25519929069938
"FH46","FH46","FH46_2",0.273595667967516
"FH47","FH47","FH47_2",0.32391636750803
"FH48","FH48","FH48_2",0.283461839408485
"FH51","FH51","FH51_2",0.20900713578516
"FH52","FH52","FH52_2",0.175354838356009
"FH53","FH53","FH53_2",0.212903567377171
"FH54","FH54","FH54_2",0.259963921358906
"FH55","FH55","FH55_2",0.254244867311357
"FH56","FH56","FH56_2",0.267383946884171
"FH57","FH57","FH57_2",0.262960740915163
"FH58","FH58","FH58_2",0.262552597672289
"FH61","FH61","FH61_2",0.213284330931921
"FH62","FH62","FH62_2",0.205392159379
"FH63","FH63","FH63_2",0.254730087330401
"FH64","FH64","FH64_2",0.25636538101225
"FH65","FH65","FH65_2",0.23906819200471
"FH66","FH66","FH66_2",0.236846936612145
"FH67","FH67","FH67_2",0.160199531667888
"FH68","FH68","FH68_2",0.222743941392728
"FH69","FH69","FH69_2",0.251671398041262
"FH70","FH70","FH70_2",0.141302572427577
"FH71","FH71","FH71_2",0.173839235434055
"FH72","FH72","FH72_2",0.216824415478712
"FH73","FH73","FH73_2",0.231192713418854
"FH74","FH74","FH74_2",0.233597259788118
"FH75","FH75","FH75_2",0.2089223345766
"FH76","FH76","FH76_2",0.199549870223804
"FH77","FH77","FH77_2",0.190166914810611
"FH78","FH78","FH78_2",0.223367731248733
"FH79","FH79","FH79_2",0.188502326879166
"FH80","FH80","FH80_2",0.136618591696079
"FH81","FH81","FH81_2",0.156962688065404
"FH82","FH82","FH82_2",0.200952617297637
"FH83","FH83","FH83_2",0.231039567078759
"FH84","FH84","FH84_2",0.205534523041122
"FH85","FH85","FH85_2",0.207353053540211
"FH86","FH86","FH86_2",0.191387585321771
"FH87","FH87","FH87_2",0.222825483693374
"FH88","FH88","FH88_2",0.220288937330501
"FH89","FH89","FH89_2",-0.00909786669536261
"FH94","FH94","FH94_2",0.234995146345532
"FH95","FH95","FH95_2",0.179015067119142
"FH96","FH96","FH96_2",0.216175829227894
"FH97","FH97","FH97_2",0.223751484334902
"FH98","FH98","FH98_2",0.205471450618697
"FH99","FH99","FH99_2",0.0789863859080644
"GE00","GE00","GE00_2",-0.582312747686496
"GE01","GE01","GE01_2",-0.599391036432706
"GE02","GE02","GE02_2",-0.641270141504557
"GE03","GE03","GE03_2",-0.695703748024664
"GE04","GE04","GE04_2",-0.627517818964677
"GE10","GE10","GE10_2",-0.79076143094577
"GE11","GE11","GE11_2",-0.82010964233395
"GE12","GE12","GE12_2",-0.897803086991902
"GE13","GE13","GE13_2",-0.772834504632034
"GE14","GE14","GE14_2",-0.745591741084408
"GE20","GE20","GE20_2",-0.857376338903425
"GE21","GE21","GE21_2",-0.826743816401742
"GE22","GE22","GE22_2",-0.822879422889408
"GE23","GE23","GE23_2",-0.881449921874139
"GE24","GE24","GE24_2",-0.841831622533196
"GE30","GE30","GE30_2",-0.821553485203261
"GE31","GE31","GE31_2",-0.920832548914086
"GE32","GE32","GE32_2",-1.06327325165353
"GE33","GE33","GE33_2",-1.0880870808147
"GE34","GE34","GE34_2",-1.01686090525576
"GE40","GE40","GE40_2",-0.816066501832878
"GE41","GE41","GE41_2",-0.922284292071655
"GE42","GE42","GE42_2",-1.10094374054478
"GE43","GE43","GE43_2",-1.15616031499162
"GE44","GE44","GE44_2",-1.07180767910242
"GF00","GF00","GF00_2",-0.170747594350748
"GF01","GF01","GF01_2",-0.215623544874264
"GF02","GF02","GF02_2",-0.342118998195227
"GF03","GF03","GF03_2",-0.444557276694523
"GF04","GF04","GF04_2",-0.455823981830935
"GF05","GF05","GF05_2",-0.418410863888317
"GF06","GF06","GF06_2",-0.405391937531571
"GF07","GF07","GF07_2",-0.535118950422135
"GF08","GF08","GF08_2",-0.625630881983468
"GF09","GF09","GF09_2",-0.57989620608941
"GF12","GF12","GF12_2",-0.275354689090168
"GF13","GF13","GF13_2",-0.350866880801767
"GF14","GF14","GF14_2",-0.438336691156316
"GF15","GF15","GF15_2",-0.474767483731698
"GF16","GF16","GF16_2",-0.539698806908263
"GF17","GF17","GF17_2",-0.59328483192585
"GF18","GF18","GF18_2",-0.74457902030492
"GF19","GF19","GF19_2",-0.752113774039049
"GF23","GF23","GF23_2",-0.343901003971487
"GF24","GF24","GF24_2",-0.430474206182046
"GF25","GF25","GF25_2",-0.531588830019612
"GF26","GF26","GF26_2",-0.650812947467788
"GF27","GF27","GF27_2",-0.719440203370664
"GF28","GF28","GF28_2",-0.809756839770453
"GF29","GF29","GF29_2",-0.853921783985173
"GF33","GF33","GF33_2",-0.374420082807731
"GF34","GF34","GF34_2",-0.468824714659182
"GF35","GF35","GF35_2",-0.567877053082444
"GF36","GF36","GF36_2",-0.702568084105513
"GF37","GF37","GF37_2",-0.757629745586118
"GF38","GF38","GF38_2",-0.890833955412475
"GF39","GF39","GF39_2",-0.888760479586127
"GF42","GF42","GF42_2",-0.357496831186988
"GF43","GF43","GF43_2",-0.400830635119062
"GF44","GF44","GF44_2",-0.481552102036688
"GF45","GF45","GF45_2",-0.608507541737936
"GF46","GF46","GF46_2",-0.703071608158618
"GF47","GF47","GF47_2",-0.823388900630452
"GF48","GF48","GF48_2",-0.837886224292922
"GF49","GF49","GF49_2",-0.839444327651018
"GF52","GF52","GF52_2",-0.392702289012288
"GF53","GF53","GF53_2",-0.45149862507201
"GF54","GF54","GF54_2",-0.531968325557935
"GF55","GF55","GF55_2",-0.581485992108734
"GF56","GF56","GF56_2",-0.654653060018643
"GF57","GF57","GF57_2",-0.720155286639039
"GF63","GF63","GF63_2",-0.478163457426533
"GF64","GF64","GF64_2",-0.55529109420992
"GF65","GF65","GF65_2",-0.675000000745058
"GF73","GF73","GF73_2",-0.574003113301212
"GF74","GF74","GF74_2",-0.647674760684272
"GF75","GF75","GF75_2",-0.6847100700658
"GG00","GG00","GG00_2",0.108681012142108
"GG01","GG01","GG01_2",0.14359870861967
"GG02","GG02","GG02_2",0.112505253267844
"GG04","GG04","GG04_2",0.0479691256712894
"GG05","GG05","GG05_2",-0.0650005433556371
"GG06","GG06","GG06_2",-0.106440386020199
"GG07","GG07","GG07_2",-0.144500653274301
"GG08","GG08","GG08_2",-0.185740290783212
"GG09","GG09","GG09_2",-0.175896996084265
"GG10","GG10","GG10_2",0.167233062318368
"GG11","GG11","GG11_2",0.15040689396019
"GG15","GG15","GG15_2",-0.012064691139301
"GG16","GG16","GG16_2",-0.109618737060888
"GG17","GG17","GG17_2",-0.136943894373093
"GG18","GG18","GG18_2",-0.152636551719218
"GG19","GG19","GG19_2",-0.157477152878602
"GG20","GG20","GG20_2",0.165161167468795
"GG25","GG25","GG25_2",-0.0118488702888825
"GG26","GG26","GG26_2",-0.141137833733429
"GG27","GG27","GG27_2",-0.186093183743335
"GG28","GG28","GG28_2",-0.176537161621454
"GG30","GG30","GG30_2",0.102641751143376
"GG35","GG35","GG35_2",-0.0308055377548472
"GG36","GG36","GG36_2",-0.148497427030195
"GG37","GG37","GG37_2",-0.204162217338189
"GG38","GG38","GG38_2",-0.152299630997339
"GG40","GG40","GG40_2",0.0667471840656733
"GG50","GG50","GG50_2",0.00651370408303564
"GH05","GH05","GH05_2",0.211046520236962
"GH06","GH06","GH06_2",0.203396948267139
"GH07","GH07","GH07_2",0.20271920980973
"GH08","GH08","GH08_2",0.181484092619212
"GH09","GH09","GH09_2",0.179532781222384
"GH17","GH17","GH17_2",0.179944730698762
"GH18","GH18","GH18_2",0.143329252775652
"GH19","GH19","GH19_2",0.163920930045837
"GH29","GH29","GH29_2",0.155150438118052
"GH39","GH39","GH39_2",0.147951581244621
"GH49","GH49","GH49_2",0.038598071818033
"GH59","GH59","GH59_2",-0.17633646384822
"HA03","HA03","HA03_2",0.33554910224118
"HA04","HA04","HA04_2",0.249716912697343
"HA05","HA05","HA05_2",0.260125477006568
"HA06","HA06","HA06_2",-0.00215357595725563
"HA07","HA07","HA07_2",-0.0130631967055768
"HA08","HA08","HA08_2",0.141873630102814
"HA12","HA12","HA12_2",0.404751435934352
"HA13","HA13","HA13_2",0.203726647405832
"HA14","HA14","HA14_2",0.0242123490608075
"HA15","HA15","HA15_2",-0.0915475114840428
"HA16","HA16","HA16_2",-0.193183230899103
"HA17","HA17","HA17_2",-0.0636340294395417
"HA18","HA18","HA18_2",0.196829951935762
"HA22","HA22","HA22_2",0.338396436428548
"HA23","HA23","HA23_2",0.113327106706256
"HA24","HA24","HA24_2",-0.184997899299718
"HA25","HA25","HA25_2",-0.190464180837614
"HA26","HA26","HA26_2",-0.143334554039663
"HA27","HA27","HA27_2",0.180090595471498
"HA31","HA31","HA31_2",0.362815419675733
"HA32","HA32","HA32_2",0.291090087168268
"HA33","HA33","HA33_2",0.0376443188036271
"HA34","HA34","HA34_2",-0.210052461459712
"HA35","HA35","HA35_2",-0.168684116290449
"HA36","HA36","HA36_2",0.101116333837634
"HA41","HA41","HA41_2",0.394284539834903
"HA42","HA42","HA42_2",0.292424855712531
"HA43","HA43","HA43_2",0.0380964473060639
"HA44","HA44","HA44_2",-0.100911054481203
"HA45","HA45","HA45_2",0.0609454664935216
"HA46","HA46","HA46_2",0.35291265909524
"HA51","HA51","HA51_2",0.410552879839649
"HA52","HA52","HA52_2",0.393962986890045
"HA53","HA53","HA53_2",0.266260457127297
"HA54","HA54","HA54_2",0.142618173439214
"HA55","HA55","HA55_2",0.317215891827293
"HA63","HA63","HA63_2",0.428277721442391
"HA64","HA64","HA64_2",0.435863259222134
"HA69","HA69","HA69_2",0.333333358168602
