"","kvadratkod","survey","tmean_year"
"FF94","FF94","FF94_2",7.97411515211368
"FF95","FF95","FF95_2",8.07193861168865
"FF96","FF96","FF96_2",8.06971986447099
"FF97","FF97","FF97_2",8.01125354312692
"FF98","FF98","FF98_2",7.98456409270197
"FF99","FF99","FF99_2",8.00620032566435
"FG00","FG00","FG00_2",8.43529479680711
"FG03","FG03","FG03_2",8.39652429177044
"FG04","FG04","FG04_2",8.3634759732257
"FG05","FG05","FG05_2",8.27469708060856
"FG06","FG06","FG06_2",8.19013901944762
"FG07","FG07","FG07_2",8.13688347877753
"FG08","FG08","FG08_2",8.02026732860938
"FG09","FG09","FG09_2",8.17441050159625
"FG13","FG13","FG13_2",8.37094212488044
"FG14","FG14","FG14_2",8.30565324181251
"FG15","FG15","FG15_2",8.24198338924872
"FG16","FG16","FG16_2",8.14144524567236
"FG17","FG17","FG17_2",8.05729807603808
"FG18","FG18","FG18_2",7.96583307191509
"FG19","FG19","FG19_2",8.01968312783124
"FG23","FG23","FG23_2",8.33966469208789
"FG24","FG24","FG24_2",8.30942321548569
"FG25","FG25","FG25_2",8.23785185072709
"FG26","FG26","FG26_2",8.10540162266672
"FG27","FG27","FG27_2",8.13809762107102
"FG28","FG28","FG28_2",8.04846508496568
"FG29","FG29","FG29_2",8.06833807760698
"FG31","FG31","FG31_2",8.38122681495163
"FG33","FG33","FG33_2",8.34344595543454
"FG34","FG34","FG34_2",8.30190527612246
"FG35","FG35","FG35_2",8.23213078599808
"FG36","FG36","FG36_2",8.13076534864677
"FG37","FG37","FG37_2",8.1532799416421
"FG38","FG38","FG38_2",8.05678813683674
"FG39","FG39","FG39_2",8.07577852071133
"FG41","FG41","FG41_2",8.37336020084488
"FG42","FG42","FG42_2",8.34596783224061
"FG43","FG43","FG43_2",8.33666729263949
"FG44","FG44","FG44_2",8.29245480255366
"FG45","FG45","FG45_2",8.23298187085723
"FG46","FG46","FG46_2",8.19756395784463
"FG47","FG47","FG47_2",8.09912321652112
"FG48","FG48","FG48_2",8.12364533494616
"FG49","FG49","FG49_2",8.04423700851994
"FG50","FG50","FG50_2",8.3648912895882
"FG51","FG51","FG51_2",8.35928522974569
"FG52","FG52","FG52_2",8.34682256612672
"FG53","FG53","FG53_2",8.30421540215547
"FG54","FG54","FG54_2",8.20107806043672
"FG55","FG55","FG55_2",8.06996986908439
"FG56","FG56","FG56_2",8.07368766145604
"FG57","FG57","FG57_2",8.06927190566221
"FG58","FG58","FG58_2",8.05739037787201
"FG59","FG59","FG59_2",8.03041915339736
"FG60","FG60","FG60_2",8.35123177627388
"FG61","FG61","FG61_2",8.34282118426726
"FG62","FG62","FG62_2",8.24978319834184
"FG63","FG63","FG63_2",8.20267633567008
"FG64","FG64","FG64_2",8.06564155304766
"FG65","FG65","FG65_2",8.00879062760343
"FG66","FG66","FG66_2",8.09367779927692
"FG67","FG67","FG67_2",8.10586581825022
"FG68","FG68","FG68_2",8.06277865271285
"FG69","FG69","FG69_2",8.02946842499686
"FG70","FG70","FG70_2",8.26744084143787
"FG71","FG71","FG71_2",8.14654049755993
"FG72","FG72","FG72_2",8.17465767414008
"FG73","FG73","FG73_2",8.10115909853034
"FG74","FG74","FG74_2",7.79075757899456
"FG75","FG75","FG75_2",7.77258169339727
"FG76","FG76","FG76_2",7.99818578017939
"FG77","FG77","FG77_2",8.04327578797356
"FG78","FG78","FG78_2",8.0122470524712
"FG79","FG79","FG79_2",8.01382068071558
"FG80","FG80","FG80_2",8.06029585424663
"FG81","FG81","FG81_2",8.11666828424894
"FG82","FG82","FG82_2",8.23931386693009
"FG83","FG83","FG83_2",8.1957167872215
"FG84","FG84","FG84_2",7.85320144031367
"FG85","FG85","FG85_2",7.93017534573371
"FG86","FG86","FG86_2",7.99456005005243
"FG87","FG87","FG87_2",8.05107666218401
"FG88","FG88","FG88_2",8.00524159770703
"FG89","FG89","FG89_2",7.9847961317037
"FG90","FG90","FG90_2",8.13875865678422
"FG91","FG91","FG91_2",8.20929409677902
"FG92","FG92","FG92_2",8.2819820193212
"FG93","FG93","FG93_2",8.28392272244189
"FG94","FG94","FG94_2",8.16232982718498
"FG95","FG95","FG95_2",8.05733105519587
"FG96","FG96","FG96_2",8.09049247315908
"FG97","FG97","FG97_2",8.1308706848201
"FG98","FG98","FG98_2",8.08072785114208
"FG99","FG99","FG99_2",8.04849422348871
"FH01","FH01","FH01_2",8.51228932678351
"FH02","FH02","FH02_2",8.50676687424912
"FH03","FH03","FH03_2",8.49802127633053
"FH04","FH04","FH04_2",8.42658308709483
"FH05","FH05","FH05_2",8.43446287623378
"FH06","FH06","FH06_2",8.44532578355723
"FH07","FH07","FH07_2",8.44441308364579
"FH08","FH08","FH08_2",8.43883721685777
"FH10","FH10","FH10_2",8.52350241272001
"FH11","FH11","FH11_2",8.51210478665141
"FH12","FH12","FH12_2",8.48779750207107
"FH13","FH13","FH13_2",8.45187957474708
"FH14","FH14","FH14_2",8.42691461084448
"FH15","FH15","FH15_2",8.43433960509607
"FH16","FH16","FH16_2",8.45142383267839
"FH17","FH17","FH17_2",8.45729297748413
"FH18","FH18","FH18_2",8.4254239751861
"FH20","FH20","FH20_2",8.52369141609041
"FH21","FH21","FH21_2",8.50076777199873
"FH22","FH22","FH22_2",8.47028930965902
"FH23","FH23","FH23_2",8.4068288027635
"FH24","FH24","FH24_2",8.41976506883672
"FH25","FH25","FH25_2",8.44011769276955
"FH27","FH27","FH27_2",8.459690544997
"FH28","FH28","FH28_2",8.41302434125699
"FH29","FH29","FH29_2",8.4127743949693
"FH31","FH31","FH31_2",8.49432846007353
"FH32","FH32","FH32_2",8.45507318438446
"FH33","FH33","FH33_2",8.39773034257965
"FH34","FH34","FH34_2",8.41267077544016
"FH35","FH35","FH35_2",8.43114643468776
"FH36","FH36","FH36_2",8.44583729786574
"FH37","FH37","FH37_2",8.44457794666996
"FH42","FH42","FH42_2",8.42586566840905
"FH43","FH43","FH43_2",8.39846847855243
"FH44","FH44","FH44_2",8.42579028881728
"FH45","FH45","FH45_2",8.4117241497253
"FH46","FH46","FH46_2",8.40105260024283
"FH47","FH47","FH47_2",8.43871557962079
"FH48","FH48","FH48_2",8.39837854386982
"FH51","FH51","FH51_2",8.46646504156383
"FH52","FH52","FH52_2",8.41538071091365
"FH53","FH53","FH53_2",8.40658559630213
"FH54","FH54","FH54_2",8.42159956296599
"FH55","FH55","FH55_2",8.41711992514778
"FH56","FH56","FH56_2",8.41103679554801
"FH57","FH57","FH57_2",8.39374367273702
"FH58","FH58","FH58_2",8.38938069890347
"FH61","FH61","FH61_2",8.47007006389139
"FH62","FH62","FH62_2",8.43471451519887
"FH63","FH63","FH63_2",8.45042393203016
"FH64","FH64","FH64_2",8.4185481540685
"FH65","FH65","FH65_2",8.4000004701256
"FH66","FH66","FH66_2",8.38328354351027
"FH67","FH67","FH67_2",8.29723319099477
"FH68","FH68","FH68_2",8.36074541284862
"FH69","FH69","FH69_2",8.37419548062987
"FH70","FH70","FH70_2",8.47452044830246
"FH71","FH71","FH71_2",8.46263251162027
"FH72","FH72","FH72_2",8.4565341815989
"FH73","FH73","FH73_2",8.43230331689256
"FH74","FH74","FH74_2",8.40050593089973
"FH75","FH75","FH75_2",8.36748569241627
"FH76","FH76","FH76_2",8.34619876264269
"FH77","FH77","FH77_2",8.33257638455964
"FH78","FH78","FH78_2",8.36577527409412
"FH79","FH79","FH79_2",8.31389462938497
"FH80","FH80","FH80_2",8.47426506658089
"FH81","FH81","FH81_2",8.45833699941239
"FH82","FH82","FH82_2",8.45230946923319
"FH83","FH83","FH83_2",8.4307555527315
"FH84","FH84","FH84_2",8.37520738964322
"FH85","FH85","FH85_2",8.35600205152425
"FH86","FH86","FH86_2",8.33700557879531
"FH87","FH87","FH87_2",8.36818527803594
"FH88","FH88","FH88_2",8.36171430195661
"FH89","FH89","FH89_2",8.12240181727254
"FH94","FH94","FH94_2",8.39917618402095
"FH95","FH95","FH95_2",8.32675259698073
"FH96","FH96","FH96_2",8.35417181198427
"FH97","FH97","FH97_2",8.36481788143005
"FH98","FH98","FH98_2",8.33923987124309
"FH99","FH99","FH99_2",8.22356583255164
"GE00","GE00","GE00_2",7.93933677068007
"GE01","GE01","GE01_2",7.9382510965746
"GE02","GE02","GE02_2",7.89505761303643
"GE03","GE03","GE03_2",7.85792587043701
"GE04","GE04","GE04_2",7.94852632010523
"GE10","GE10","GE10_2",7.78053469536508
"GE11","GE11","GE11_2",7.78260683487577
"GE12","GE12","GE12_2",7.72284272303918
"GE13","GE13","GE13_2",7.87398019100489
"GE14","GE14","GE14_2",7.92830823682835
"GE20","GE20","GE20_2",7.78605829752657
"GE21","GE21","GE21_2",7.84974983674462
"GE22","GE22","GE22_2",7.8820385951322
"GE23","GE23","GE23_2",7.86022454068802
"GE24","GE24","GE24_2",7.91743354655664
"GE30","GE30","GE30_2",7.906652713494
"GE31","GE31","GE31_2",7.83207288376549
"GE32","GE32","GE32_2",7.72552001149314
"GE33","GE33","GE33_2",7.74123829348594
"GE34","GE34","GE34_2",7.84447151234243
"GE40","GE40","GE40_2",7.95666951522336
"GE41","GE41","GE41_2",7.89643766924455
"GE42","GE42","GE42_2",7.78366510183552
"GE43","GE43","GE43_2",7.75253664441164
"GE44","GE44","GE44_2",7.87738634475823
"GF00","GF00","GF00_2",8.18170134942898
"GF01","GF01","GF01_2",8.15339389893974
"GF02","GF02","GF02_2",8.04891332723336
"GF03","GF03","GF03_2",7.97053569642097
"GF04","GF04","GF04_2",7.96676249803646
"GF05","GF05","GF05_2",8.02781408529529
"GF06","GF06","GF06_2",8.05193275406498
"GF07","GF07","GF07_2",7.9462609610823
"GF08","GF08","GF08_2",7.86268378470992
"GF09","GF09","GF09_2",7.92680537542284
"GF12","GF12","GF12_2",8.13260488611163
"GF13","GF13","GF13_2",8.0937242707758
"GF14","GF14","GF14_2",8.02265194923144
"GF15","GF15","GF15_2",7.99923001951979
"GF16","GF16","GF16_2",7.95766570161549
"GF17","GF17","GF17_2",7.93612971448224
"GF18","GF18","GF18_2",7.80744875406327
"GF19","GF19","GF19_2",7.80674046364514
"GF23","GF23","GF23_2",8.11546586662959
"GF24","GF24","GF24_2",8.05599186761446
"GF25","GF25","GF25_2",7.98067479120044
"GF26","GF26","GF26_2",7.89918014574286
"GF27","GF27","GF27_2",7.85339091919155
"GF28","GF28","GF28_2",7.79314881198072
"GF29","GF29","GF29_2",7.76968985369033
"GF33","GF33","GF33_2",8.1124784325913
"GF34","GF34","GF34_2",8.04688417777876
"GF35","GF35","GF35_2",7.98622530346763
"GF36","GF36","GF36_2",7.890255266342
"GF37","GF37","GF37_2",7.85979418409062
"GF38","GF38","GF38_2",7.77026503232253
"GF39","GF39","GF39_2",7.80057157600216
"GF42","GF42","GF42_2",8.12437327446403
"GF43","GF43","GF43_2",8.11133368284134
"GF44","GF44","GF44_2",8.06803120234338
"GF45","GF45","GF45_2",7.98256625893742
"GF46","GF46","GF46_2",7.93525038934574
"GF47","GF47","GF47_2",7.85862664411703
"GF48","GF48","GF48_2",7.88680516763951
"GF49","GF49","GF49_2",7.90326934884701
"GF52","GF52","GF52_2",8.10992226249472
"GF53","GF53","GF53_2",8.08736641571405
"GF54","GF54","GF54_2",8.05505991983804
"GF55","GF55","GF55_2",8.04031857531734
"GF56","GF56","GF56_2",8.02313142490293
"GF57","GF57","GF57_2",7.9987526161022
"GF63","GF63","GF63_2",8.07694332783803
"GF64","GF64","GF64_2",8.05999900627356
"GF65","GF65","GF65_2",8.04488635063171
"GF73","GF73","GF73_2",8.06084043599364
"GF74","GF74","GF74_2",8.0509752569721
"GF75","GF75","GF75_2",8.0358573660117
"GG00","GG00","GG00_2",8.27188018549424
"GG01","GG01","GG01_2",8.32134933097695
"GG02","GG02","GG02_2",8.2937225890125
"GG04","GG04","GG04_2",8.25941968762545
"GG05","GG05","GG05_2",8.16449749572635
"GG06","GG06","GG06_2",8.14725361520857
"GG07","GG07","GG07_2",8.14555134182744
"GG08","GG08","GG08_2",8.10917150044936
"GG09","GG09","GG09_2",8.15705049617103
"GG10","GG10","GG10_2",8.32413339914122
"GG11","GG11","GG11_2",8.3149841892053
"GG15","GG15","GG15_2",8.21404124141014
"GG16","GG16","GG16_2",8.14114207695669
"GG17","GG17","GG17_2",8.14665857566962
"GG18","GG18","GG18_2",8.15495485854036
"GG19","GG19","GG19_2",8.17745357363251
"GG20","GG20","GG20_2",8.30190509337583
"GG25","GG25","GG25_2",8.20347501946399
"GG26","GG26","GG26_2",8.10096302131081
"GG27","GG27","GG27_2",8.08687068407655
"GG28","GG28","GG28_2",8.13279209820365
"GG30","GG30","GG30_2",8.22872048718123
"GG35","GG35","GG35_2",8.191939826042
"GG36","GG36","GG36_2",8.07769911446762
"GG37","GG37","GG37_2",8.06846101193733
"GG38","GG38","GG38_2",8.1340919983798
"GG40","GG40","GG40_2",8.1815825732873
"GG50","GG50","GG50_2",8.1210513581811
"GH05","GH05","GH05_2",8.35368291584777
"GH06","GH06","GH06_2",8.33547786083126
"GH07","GH07","GH07_2",8.33873145994236
"GH08","GH08","GH08_2",8.31011769777623
"GH09","GH09","GH09_2",8.32994848800437
"GH17","GH17","GH17_2",8.30856406085386
"GH18","GH18","GH18_2",8.27369677771012
"GH19","GH19","GH19_2",8.30587156411942
"GH29","GH29","GH29_2",8.29179216710346
"GH39","GH39","GH39_2",8.2658813679407
"GH49","GH49","GH49_2",8.15346094907882
"GH59","GH59","GH59_2",7.92383827887728
"HA03","HA03","HA03_2",8.08777101480893
"HA04","HA04","HA04_2",7.99752766409659
"HA05","HA05","HA05_2",8.00686545920163
"HA06","HA06","HA06_2",7.74733286282135
"HA07","HA07","HA07_2",7.73955790151374
"HA08","HA08","HA08_2",7.92294184098662
"HA12","HA12","HA12_2",8.16537700063403
"HA13","HA13","HA13_2",7.94552931577812
"HA14","HA14","HA14_2",7.75192988139227
"HA15","HA15","HA15_2",7.62424994701643
"HA16","HA16","HA16_2",7.52695716411399
"HA17","HA17","HA17_2",7.68530002162081
"HA18","HA18","HA18_2",7.97688673715554
"HA22","HA22","HA22_2",8.09294124331208
"HA23","HA23","HA23_2",7.84223065232432
"HA24","HA24","HA24_2",7.51230105753258
"HA25","HA25","HA25_2",7.51794503619626
"HA26","HA26","HA26_2",7.57516422262862
"HA27","HA27","HA27_2",7.9246373181714
"HA31","HA31","HA31_2",8.14165449466134
"HA32","HA32","HA32_2",8.04820595830203
"HA33","HA33","HA33_2",7.7574685923471
"HA34","HA34","HA34_2",7.48650180693746
"HA35","HA35","HA35_2",7.53735633351957
"HA36","HA36","HA36_2",7.81187856901554
"HA41","HA41","HA41_2",8.16180837565873
"HA42","HA42","HA42_2",8.04871876302623
"HA43","HA43","HA43_2",7.7625032507204
"HA44","HA44","HA44_2",7.59460801526945
"HA45","HA45","HA45_2",7.76755346717592
"HA46","HA46","HA46_2",8.06422822915167
"HA51","HA51","HA51_2",8.17801016030675
"HA52","HA52","HA52_2",8.14922300046122
"HA53","HA53","HA53_2",7.9930319586569
"HA54","HA54","HA54_2",7.85244545831717
"HA55","HA55","HA55_2",8.02632670774413
"HA63","HA63","HA63_2",8.14851704224727
"HA64","HA64","HA64_2",8.15450104816238
"HA69","HA69","HA69_2",8.09461884625771
