bioregion,effect_direction,variable_label,n_supported_species,weighted_dependency,mean_species_weight,total_weighted_dependency,dependency_share,raw_tiles,tile_n,remainder,tile_within_variable,tile_id,tile_col,tile_row
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,31,89,9,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,32,90,10,2
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,33,91,1,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,34,92,2,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,35,93,3,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,36,94,4,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,37,95,5,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,38,96,6,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,39,97,7,1
Cluster 3,Positive,Forest (% coverage),88,0.014676191156552549,0.008328983671171256,0.03709314235958959,0.3956578014954388,39.565780149543876,40,0.5657801495438761,40,98,8,1
Cluster 3,Positive,Grass/Shrubland (% coverage),33,7.864079205940784e-4,0.007143059104902186,0.03709314235958959,0.02120089780937016,2.120089780937016,2,0.12008978093701606,1,99,9,1
Cluster 3,Positive,Grass/Shrubland (% coverage),33,7.864079205940784e-4,0.007143059104902186,0.03709314235958959,0.02120089780937016,2.120089780937016,2,0.12008978093701606,2,100,10,1
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,1,1,1,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,2,2,2,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,3,3,3,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,4,4,4,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,5,5,5,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,6,6,6,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,7,7,7,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,8,8,8,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,9,9,9,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,10,10,10,10
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,11,11,1,9
Cluster 3,Negative,Temperature,23,0.0013507731934193127,0.005837686034082474,0.01115302823559894,0.12111268481396195,12.111268481396195,12,0.11126848139619483,12,12,2,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,1,13,3,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,2,14,4,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,3,15,5,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,4,16,6,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,5,17,7,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,6,18,8,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,7,19,9,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,8,20,10,9
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,9,21,1,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,10,22,2,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,11,23,3,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,12,24,4,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,13,25,5,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,14,26,6,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,15,27,7,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,16,28,8,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,17,29,9,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,18,30,10,8
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,19,31,1,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,20,32,2,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,21,33,3,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,22,34,4,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,23,35,5,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,24,36,6,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,25,37,7,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,26,38,8,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,27,39,9,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,28,40,10,7
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,29,41,1,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,30,42,2,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,31,43,3,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,32,44,4,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,33,45,5,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,34,46,6,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,35,47,7,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,36,48,8,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,37,49,9,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,38,50,10,6
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,39,51,1,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,40,52,2,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,41,53,3,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,42,54,4,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,43,55,5,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,44,56,6,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,45,57,7,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,46,58,8,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,47,59,9,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,48,60,10,5
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,49,61,1,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,50,62,2,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,51,63,3,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,52,64,4,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,53,65,5,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,54,66,6,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,55,67,7,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,56,68,8,4
Cluster 3,Negative,Precipitation,66,0.0063033316095427614,0.007116945643387035,0.01115302823559894,0.5651677263241734,56.51677263241734,57,0.516772632417343,57,69,9,4
Cluster 3,Negative,Land-use heterogeneity,3,1.1368240542979285e-4,0.011469315407190407,0.01115302823559894,0.010192963115338861,1.019296311533886,1,0.019296311533886,1,70,10,4
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,1,71,1,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,2,72,2,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,3,73,3,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,4,74,4,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,5,75,5,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,6,76,6,3
Cluster 3,Negative,Urban (% coverage),33,7.875213637344734e-4,0.0016283711719906851,0.01115302823559894,0.0706105415586426,7.0610541558642606,7,0.06105415586426055,7,77,7,3
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,1,78,8,3
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,2,79,9,3
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,3,80,10,3
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,4,81,1,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,5,82,2,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,6,83,3,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,7,84,4,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,8,85,5,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,9,86,6,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,10,87,7,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,11,88,8,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,12,89,9,2
Cluster 3,Negative,Cropland (% coverage),31,0.00145925470859202,0.0015532779905754316,0.01115302823559894,0.13083932702100393,13.083932702100393,13,0.08393270210039283,13,90,10,2
Cluster 3,Negative,Pasture (% coverage),8,2.0588105319912584e-4,0.006999783615616857,0.01115302823559894,0.018459654978903547,1.8459654978903548,2,0.8459654978903548,1,91,1,1
Cluster 3,Negative,Pasture (% coverage),8,2.0588105319912584e-4,0.006999783615616857,0.01115302823559894,0.018459654978903547,1.8459654978903548,2,0.8459654978903548,2,92,2,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,1,93,3,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,2,94,4,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,3,95,5,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,4,96,6,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,5,97,7,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,6,98,8,1
Cluster 3,Negative,Forest (% coverage),24,7.851945316504445e-4,0.00196285859834425,0.01115302823559894,0.07040191372816676,7.040191372816676,7,0.040191372816676285,7,99,9,1
Cluster 3,Negative,Grass/Shrubland (% coverage),6,1.4738937003100927e-4,0.0021057093527280337,0.01115302823559894,0.013215188459808841,1.3215188459808842,1,0.3215188459808842,1,100,10,1
