response,response_label,atlas,period,survey,site,X,Y,top_predictor,top_driver_label,top_local_t,top_abs_local_t,second_predictor,second_driver_label,second_local_t,second_abs_local_t,t_margin,n_supported_predictors,supported_predictors,top_supported,margin_for_plot,supported_count_label,ambiguity_class
predicted_richness,Predicted richness,2,1990s,DF14_2,DF14,557500.0426793615,6172499.947726307,perc_forest,Forest (% coverage),4.616327361449126,4.616327361449126,hh,Land-use heterogeneity,4.265323825586415,4.265323825586415,0.35100353586271105,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.35100353586271105,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF15_2,DF15,557500.0018913269,6177499.856621167,perc_forest,Forest (% coverage),4.582204553361446,4.582204553361446,hh,Land-use heterogeneity,4.182828854934033,4.182828854934033,0.3993756984274137,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.3993756984274137,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF16_2,DF16,557500.0236227086,6182499.915863126,perc_forest,Forest (% coverage),4.574100341221767,4.574100341221767,hh,Land-use heterogeneity,4.114550667220984,4.114550667220984,0.45954967400078317,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.45954967400078317,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF17_2,DF17,557499.9860512931,6187499.789903091,perc_forest,Forest (% coverage),4.584201602340332,4.584201602340332,hh,Land-use heterogeneity,4.060710367359391,4.060710367359391,0.5234912349809404,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.5234912349809404,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF18_2,DF18,557500.0093904075,6192499.814239048,perc_forest,Forest (% coverage),4.607158868330203,4.607158868330203,prec_breeding,Precipitation,-4.212129371942367,4.212129371942367,0.3950294963878367,4,Forest (% coverage); Precipitation; Land-use heterogeneity; Urban (% coverage),TRUE,0.3950294963878367,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF19_2,DF19,557500.0331405934,6197499.765436237,perc_forest,Forest (% coverage),4.655226263784681,4.655226263784681,prec_breeding,Precipitation,-4.56205241110007,4.56205241110007,0.09317385268461109,4,Forest (% coverage); Precipitation; Land-use heterogeneity; Urban (% coverage),TRUE,0.09317385268461109,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF20_2,DF20,562500.08334866,6152499.927340711,perc_forest,Forest (% coverage),5.087628333609067,5.087628333609067,hh,Land-use heterogeneity,4.4762948302838295,4.4762948302838295,0.6113335033252376,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.6113335033252376,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF24_2,DF24,562500.0367152442,6172499.862543065,perc_forest,Forest (% coverage),4.713722801511246,4.713722801511246,hh,Land-use heterogeneity,4.212295034904108,4.212295034904108,0.5014277666071374,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.5014277666071374,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF25_2,DF25,562499.9763535939,6177499.886270679,perc_forest,Forest (% coverage),4.680847251245636,4.680847251245636,hh,Land-use heterogeneity,4.163015971375469,4.163015971375469,0.5178312798701672,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.5178312798701672,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF26_2,DF26,562499.9653456258,6182499.837874897,perc_forest,Forest (% coverage),4.669805413478174,4.669805413478174,hh,Land-use heterogeneity,4.1257046612186254,4.1257046612186254,0.5441007522595482,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.5441007522595482,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF27_2,DF27,562500.0011427227,6187499.828616493,perc_forest,Forest (% coverage),4.678947647894827,4.678947647894827,hh,Land-use heterogeneity,4.099571271275699,4.099571271275699,0.5793763766191278,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.5793763766191278,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF28_2,DF28,562499.9576474453,6192499.856666409,perc_forest,Forest (% coverage),4.695012462711264,4.695012462711264,hh,Land-use heterogeneity,4.07590519415123,4.07590519415123,0.6191072685600343,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,0.6191072685600343,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF29_2,DF29,562499.9609393289,6197499.812510072,perc_forest,Forest (% coverage),4.722623251178195,4.722623251178195,prec_breeding,Precipitation,-4.3047384525518115,4.3047384525518115,0.4178847986263836,4,Forest (% coverage); Precipitation; Land-use heterogeneity; Urban (% coverage),TRUE,0.4178847986263836,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF30_2,DF30,567500.0600414778,6152499.957596392,perc_forest,Forest (% coverage),5.134856056462882,5.134856056462882,hh,Land-use heterogeneity,4.27179558088761,4.27179558088761,0.8630604755752715,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.8630604755752715,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF31_2,DF31,567500.0347013446,6157499.951350236,perc_forest,Forest (% coverage),5.058249660966506,5.058249660966506,hh,Land-use heterogeneity,4.242970598871189,4.242970598871189,0.8152790620953176,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.8152790620953176,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF37_2,DF37,567499.9700276025,6187499.839556279,perc_forest,Forest (% coverage),4.777776438191085,4.777776438191085,hh,Land-use heterogeneity,4.127241825361557,4.127241825361557,0.6505346128295288,3,Forest (% coverage); Land-use heterogeneity; Precipitation,TRUE,0.6505346128295288,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF38_2,DF38,567499.9855262494,6192499.88279332,perc_forest,Forest (% coverage),4.7840055498610825,4.7840055498610825,hh,Land-use heterogeneity,4.123548382651832,4.123548382651832,0.6604571672092501,3,Forest (% coverage); Land-use heterogeneity; Precipitation,TRUE,0.6604571672092501,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF39_2,DF39,567499.9689031657,6197499.852938899,perc_forest,Forest (% coverage),4.791926630339614,4.791926630339614,hh,Land-use heterogeneity,4.109492100773488,4.109492100773488,0.6824345295661267,3,Forest (% coverage); Land-use heterogeneity; Precipitation,TRUE,0.6824345295661267,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF40_2,DF40,572500.0649841583,6152499.8935916675,perc_forest,Forest (% coverage),5.205468859550217,5.205468859550217,hh,Land-use heterogeneity,4.054797944519216,4.054797944519216,1.150670915031001,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,1.150670915031001,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF41_2,DF41,572500.0874127243,6157499.909943095,perc_forest,Forest (% coverage),5.168283737077395,5.168283737077395,hh,Land-use heterogeneity,4.061994238924617,4.061994238924617,1.106289498152778,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage),TRUE,1.106289498152778,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF48_2,DF48,572499.9843263607,6192499.890549853,perc_forest,Forest (% coverage),4.8717815384402225,4.8717815384402225,hh,Land-use heterogeneity,4.161001962644994,4.161001962644994,0.7107795757952289,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Pasture (% coverage),TRUE,0.7107795757952289,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF49_2,DF49,572499.9503513994,6197499.773365588,perc_forest,Forest (% coverage),4.862157247079945,4.862157247079945,hh,Land-use heterogeneity,4.16167594681778,4.16167594681778,0.7004813002621644,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Pasture (% coverage),TRUE,0.7004813002621644,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF50_2,DF50,577500.1106004395,6152499.957711743,perc_forest,Forest (% coverage),5.286477974252895,5.286477974252895,hh,Land-use heterogeneity,3.823613876681374,3.823613876681374,1.4628640975715208,3,Forest (% coverage); Land-use heterogeneity; Urban (% coverage),TRUE,1.4628640975715208,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF51_2,DF51,577500.0572356211,6157499.892787818,perc_forest,Forest (% coverage),5.286931094634235,5.286931094634235,hh,Land-use heterogeneity,3.868201007749577,3.868201007749577,1.4187300868846577,2,Forest (% coverage); Land-use heterogeneity,TRUE,1.4187300868846577,2,Two supported predictors
predicted_richness,Predicted richness,2,1990s,DF52_2,DF52,577500.0677353318,6162499.979763222,perc_forest,Forest (% coverage),5.262025186182125,5.262025186182125,hh,Land-use heterogeneity,3.9045838916559346,3.9045838916559346,1.3574412945261907,3,Forest (% coverage); Land-use heterogeneity; Precipitation,TRUE,1.3574412945261907,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF59_2,DF59,577499.9181351293,6197499.795993284,perc_forest,Forest (% coverage),4.93287999396923,4.93287999396923,hh,Land-use heterogeneity,4.2092907737697915,4.2092907737697915,0.7235892201994387,4,Forest (% coverage); Land-use heterogeneity; Precipitation; Pasture (% coverage),TRUE,0.7235892201994387,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF60_2,DF60,582500.0903572468,6152499.924879827,perc_forest,Forest (% coverage),5.367826736520074,5.367826736520074,hh,Land-use heterogeneity,3.577933226762929,3.577933226762929,1.7898935097571451,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,1.7898935097571451,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF61_2,DF61,582500.0863001315,6157499.901682529,perc_forest,Forest (% coverage),5.40555452961344,5.40555452961344,hh,Land-use heterogeneity,3.6612345187216246,3.6612345187216246,1.744320010891815,2,Forest (% coverage); Land-use heterogeneity,TRUE,1.744320010891815,2,Two supported predictors
predicted_richness,Predicted richness,2,1990s,DF62_2,DF62,582500.0688732299,6162499.91803773,perc_forest,Forest (% coverage),5.410060159195437,5.410060159195437,hh,Land-use heterogeneity,3.739897255815693,3.739897255815693,1.6701629033797438,2,Forest (% coverage); Land-use heterogeneity,TRUE,1.6701629033797438,2,Two supported predictors
predicted_richness,Predicted richness,2,1990s,DF70_2,DF70,587500.0815321453,6152499.907091927,perc_forest,Forest (% coverage),5.436195538219739,5.436195538219739,hh,Land-use heterogeneity,3.329838862561014,3.329838862561014,2.106356675658725,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,2.106356675658725,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF71_2,DF71,587500.064427627,6157499.934001944,perc_forest,Forest (% coverage),5.50972187469214,5.50972187469214,hh,Land-use heterogeneity,3.453052857051008,3.453052857051008,2.056669017641132,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,2.056669017641132,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF72_2,DF72,587500.0831289394,6162499.89047789,perc_forest,Forest (% coverage),5.544013136530685,5.544013136530685,hh,Land-use heterogeneity,3.5727664116361595,3.5727664116361595,1.9712467248945256,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,1.9712467248945256,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF80_2,DF80,592500.1000892023,6152499.904054666,perc_forest,Forest (% coverage),5.488256791462238,5.488256791462238,hh,Land-use heterogeneity,3.1003093540383424,3.1003093540383424,2.3879474374238954,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,2.3879474374238954,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF81_2,DF81,592500.1360954175,6157499.880622524,perc_forest,Forest (% coverage),5.589518248279339,5.589518248279339,hh,Land-use heterogeneity,3.2543918863641004,3.2543918863641004,2.335126361915239,3,Forest (% coverage); Land-use heterogeneity; Grass/Shrubland (% coverage),TRUE,2.335126361915239,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF96_2,DF96,597500.0114531335,6182499.907238431,perc_forest,Forest (% coverage),5.583227156906219,5.583227156906219,hh,Land-use heterogeneity,3.9561044480906298,3.9561044480906298,1.6271227088155888,4,Forest (% coverage); Land-use heterogeneity; Pasture (% coverage); Grass/Shrubland (% coverage),TRUE,1.6271227088155888,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DF97_2,DF97,597499.9710038947,6187499.863307686,perc_forest,Forest (% coverage),5.457018468237622,5.457018468237622,hh,Land-use heterogeneity,4.078255427738899,4.078255427738899,1.3787630404987228,3,Forest (% coverage); Land-use heterogeneity; Pasture (% coverage),TRUE,1.3787630404987228,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DF98_2,DF98,597499.9873134624,6192499.861592982,perc_forest,Forest (% coverage),5.3160719693483,5.3160719693483,hh,Land-use heterogeneity,4.167579491798216,4.167579491798216,1.148492477550084,3,Forest (% coverage); Land-use heterogeneity; Pasture (% coverage),TRUE,1.148492477550084,3,Three supported predictors
predicted_richness,Predicted richness,2,1990s,DG00_2,DG00,552500.1089325006,6102499.820040352,perc_forest,Forest (% coverage),5.329416995800109,5.329416995800109,hh,Land-use heterogeneity,4.479667794055866,4.479667794055866,0.8497492017442436,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,0.8497492017442436,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG07_2,DG07,552500.0776589774,6137499.8553233305,perc_forest,Forest (% coverage),5.464667556579269,5.464667556579269,hh,Land-use heterogeneity,5.026007653622951,5.026007653622951,0.43865990295631807,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation,TRUE,0.43865990295631807,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG08_2,DG08,552500.0980597695,6142499.949654789,perc_forest,Forest (% coverage),5.408107378607493,5.408107378607493,hh,Land-use heterogeneity,4.990120261848589,4.990120261848589,0.417987116758904,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.417987116758904,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG09_2,DG09,552500.0800114883,6147499.859026643,perc_forest,Forest (% coverage),5.273472972104181,5.273472972104181,hh,Land-use heterogeneity,4.91232090950058,4.91232090950058,0.3611520626036011,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.3611520626036011,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG14_2,DG14,557500.0859443847,6122499.842967669,perc_forest,Forest (% coverage),5.167604498287227,5.167604498287227,hh,Land-use heterogeneity,4.569516264867689,4.569516264867689,0.5980882334195385,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,0.5980882334195385,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG15_2,DG15,557500.1128352805,6127499.926189727,perc_forest,Forest (% coverage),5.240315742869565,5.240315742869565,hh,Land-use heterogeneity,4.678204886714084,4.678204886714084,0.5621108561554804,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation,TRUE,0.5621108561554804,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG16_2,DG16,557500.0859944862,6132499.9357982185,perc_forest,Forest (% coverage),5.319952886978999,5.319952886978999,hh,Land-use heterogeneity,4.767110885782761,4.767110885782761,0.5528420011962387,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation,TRUE,0.5528420011962387,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG17_2,DG17,557500.0682798454,6137499.872589368,perc_forest,Forest (% coverage),5.357725812724371,5.357725812724371,hh,Land-use heterogeneity,4.8070730512215585,4.8070730512215585,0.5506527615028123,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.5506527615028123,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG18_2,DG18,557500.0560698126,6142499.959101104,perc_forest,Forest (% coverage),5.326410414477895,5.326410414477895,hh,Land-use heterogeneity,4.794719058791451,4.794719058791451,0.5316913556864433,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.5316913556864433,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG19_2,DG19,557500.051534985,6147499.972744273,perc_forest,Forest (% coverage),5.223802669144538,5.223802669144538,hh,Land-use heterogeneity,4.740910574044202,4.740910574044202,0.48289209510033615,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.48289209510033615,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG22_2,DG22,562500.0912223725,6112499.9040538985,perc_forest,Forest (% coverage),5.112228182886505,5.112228182886505,hh,Land-use heterogeneity,4.180378006003063,4.180378006003063,0.931850176883442,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,0.931850176883442,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG23_2,DG23,562500.0828425015,6117499.910760884,perc_forest,Forest (% coverage),5.049675367987592,5.049675367987592,hh,Land-use heterogeneity,4.2297678171121955,4.2297678171121955,0.8199075508753966,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,0.8199075508753966,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG24_2,DG24,562500.1336018639,6122499.845666463,perc_forest,Forest (% coverage),5.053911262992264,5.053911262992264,hh,Land-use heterogeneity,4.296158194722636,4.296158194722636,0.7577530682696274,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation; Grass/Shrubland (% coverage),TRUE,0.7577530682696274,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG25_2,DG25,562500.112409009,6127499.929512105,perc_forest,Forest (% coverage),5.1194860584518125,5.1194860584518125,hh,Land-use heterogeneity,4.389574940991365,4.389574940991365,0.7299111174604471,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Cropland (% coverage); Precipitation,TRUE,0.7299111174604471,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG26_2,DG26,562500.085315404,6132499.940609023,perc_forest,Forest (% coverage),5.2036049142357745,5.2036049142357745,hh,Land-use heterogeneity,4.485138445310167,4.485138445310167,0.718466468925608,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.718466468925608,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG27_2,DG27,562500.1149576314,6137499.879825633,perc_forest,Forest (% coverage),5.259934807813285,5.259934807813285,hh,Land-use heterogeneity,4.543914581637974,4.543914581637974,0.7160202261753108,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.7160202261753108,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG28_2,DG28,562500.0706574302,6142499.967904787,perc_forest,Forest (% coverage),5.256976365073521,5.256976365073521,hh,Land-use heterogeneity,4.55558459121364,4.55558459121364,0.7013917738598803,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.7013917738598803,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG29_2,DG29,562500.0814846822,6147499.984051399,perc_forest,Forest (% coverage),5.190330020091733,5.190330020091733,hh,Land-use heterogeneity,4.528044250558528,4.528044250558528,0.662285769533205,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.662285769533205,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG34_2,DG34,567500.1228144517,6122499.919391854,perc_forest,Forest (% coverage),4.979517059552813,4.979517059552813,hh,Land-use heterogeneity,4.010500484262404,4.010500484262404,0.969016575290409,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,0.969016575290409,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG35_2,DG35,567500.1194090074,6127499.9028383605,perc_forest,Forest (% coverage),5.030717057100921,5.030717057100921,hh,Land-use heterogeneity,4.08192005199663,4.08192005199663,0.9487970051042911,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,0.9487970051042911,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG36_2,DG36,567500.0926647738,6132499.924840984,perc_forest,Forest (% coverage),5.114337592807452,5.114337592807452,hh,Land-use heterogeneity,4.169831144559936,4.169831144559936,0.9445064482475161,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.9445064482475161,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG37_2,DG37,567500.1069042278,6137499.875061364,perc_forest,Forest (% coverage),5.189996894768613,5.189996894768613,hh,Land-use heterogeneity,4.245592884558892,4.245592884558892,0.9444040102097206,5,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage),TRUE,0.9444040102097206,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG38_2,DG38,567500.0944806039,6142499.975064417,perc_forest,Forest (% coverage),5.21782677383216,5.21782677383216,hh,Land-use heterogeneity,4.28517750306929,4.28517750306929,0.9326492707628695,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.9326492707628695,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG39_2,DG39,567500.0597612784,6147499.890981247,perc_forest,Forest (% coverage),5.19104370414769,5.19104370414769,hh,Land-use heterogeneity,4.289223369984273,4.289223369984273,0.9018203341634168,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,0.9018203341634168,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG41_2,DG41,572500.1270477285,6107499.844195573,perc_forest,Forest (% coverage),5.152526373394857,5.152526373394857,hh,Land-use heterogeneity,3.652835936452968,3.652835936452968,1.499690436941889,5,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage),TRUE,1.499690436941889,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG42_2,DG42,572500.1240832573,6112499.841285639,perc_forest,Forest (% coverage),5.085856741758426,5.085856741758426,hh,Land-use heterogeneity,3.676654560466313,3.676654560466313,1.409202181292113,6,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.409202181292113,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG43_2,DG43,572500.0844316228,6117499.87702596,perc_forest,Forest (% coverage),5.0134921656326155,5.0134921656326155,hh,Land-use heterogeneity,3.695134337445709,3.695134337445709,1.3183578281869064,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.3183578281869064,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG44_2,DG44,572500.1345045101,6122499.95346573,perc_forest,Forest (% coverage),4.968409036689943,4.968409036689943,hh,Land-use heterogeneity,3.719117060625782,3.719117060625782,1.249291976064161,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.249291976064161,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG45_2,DG45,572500.0844221165,6127499.956186771,perc_forest,Forest (% coverage),4.992731050465262,4.992731050465262,hh,Land-use heterogeneity,3.7653288180183337,3.7653288180183337,1.2274022324469285,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.2274022324469285,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG46_2,DG46,572500.123968225,6132499.888275696,perc_forest,Forest (% coverage),5.062839546701162,5.062839546701162,hh,Land-use heterogeneity,3.838555500079432,3.838555500079432,1.22428404662173,6,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation; Grass/Shrubland (% coverage); Cropland (% coverage),TRUE,1.22428404662173,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG47_2,DG47,572500.1215920995,6137499.970183186,perc_forest,Forest (% coverage),5.148593751215962,5.148593751215962,hh,Land-use heterogeneity,3.921668203872024,3.921668203872024,1.2269255473439382,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,1.2269255473439382,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG48_2,DG48,572500.0801946897,6142499.979324352,perc_forest,Forest (% coverage),5.205044546289988,5.205044546289988,hh,Land-use heterogeneity,3.989768842134138,3.989768842134138,1.2152757041558502,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,1.2152757041558502,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG49_2,DG49,572500.0622560608,6147499.916709808,perc_forest,Forest (% coverage),5.220532145717906,5.220532145717906,hh,Land-use heterogeneity,4.033385859212878,4.033385859212878,1.187146286505028,4,Forest (% coverage); Land-use heterogeneity; Urban (% coverage); Precipitation,TRUE,1.187146286505028,4,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG51_2,DG51,577500.0918429886,6107499.86185285,perc_forest,Forest (% coverage),5.19260082446428,5.19260082446428,hh,Land-use heterogeneity,3.425365786737441,3.425365786737441,1.7672350377268384,5,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage),TRUE,1.7672350377268384,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG52_2,DG52,577500.0899779424,6112499.887439063,perc_forest,Forest (% coverage),5.136770347265556,5.136770347265556,hh,Land-use heterogeneity,3.43238440124489,3.43238440124489,1.704385946020666,5,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage),TRUE,1.704385946020666,5,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG53_2,DG53,577500.1013102453,6117499.841510532,perc_forest,Forest (% coverage),5.071925059398963,5.071925059398963,hh,Land-use heterogeneity,3.432340451447918,3.432340451447918,1.6395846079510452,6,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.6395846079510452,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG54_2,DG54,577500.1209952927,6122499.946588742,perc_forest,Forest (% coverage),5.012593769230341,5.012593769230341,hh,Land-use heterogeneity,3.434354223657191,3.434354223657191,1.5782395455731497,6,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Cropland (% coverage); Grass/Shrubland (% coverage),TRUE,1.5782395455731497,6,Four or more supported predictors
predicted_richness,Predicted richness,2,1990s,DG55_2,DG55,577500.0903837337,6127499.86770983,perc_forest,Forest (% coverage),5.006402114426531,5.006402114426531,hh,Land-use heterogeneity,3.45383450833912,3.45383450833912,1.5525676060874107,6,Forest (% coverage); Land-use heterogeneity; Precipitation; Urban (% coverage); Grass/Shrubland (% coverage); Cropland (% coverage),TRUE,1.5525676060874107,6,Four or more supported predictors
